ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
437.564,-9.72112,0.000554335,1899.0,8.16147,-0.00143082,-0.543004,-179.728,1333.6,-0.000832536,-0.5429,171.525,-0.084294,-0.00143082,-0.055178,-0.0174811,-0.0034457,4.80072,-0.000449271,-9.7206,-0.000357938,4.80096,-179.728,0.431293,-0.00986423,0.0,0.648263,-0.603,-6,-1.0,-0.219318,0.0588401,1.10152,1880.13,17.0498,0,0.0,0,0.0,22.0011,-0.0991454,22.0011,0,10.3268,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,8.03664e-10,0.377395,6340.09,698.207,0,1.29644e-11,0,1.25698e-16,54.0,-0.0339706,54.0,0,1.44154,9.29874e-07,-0.306424,6822.15,-391.373,0,5.07458e-09,0,-1.49762e-08,48.5,0.0275763,48.5,0,-1.30318,999.0,999.0,1.0,,3377.6301728157605,2577.009064253892,17.970967449219337
437.58,-9.68615,-0.0266544,1898.98,8.16137,-0.00171308,-0.545142,-179.728,1343.52,0.000365047,-0.545038,170.937,-0.0964116,-0.00171308,-1.47433,-0.0179547,-0.00345613,4.83643,-0.000830519,-9.68565,-0.0283206,4.83667,-179.728,-0.426602,-0.0135744,0.0,0.658136,-0.747,-6,-1.0,-0.219263,0.0583519,1.08736,1880.14,17.1489,0,0.0,0,0.0,22.0045,-0.0978695,22.0045,0,10.1925,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.2224e-10,0.377393,6339.85,698.22,0,1.27484e-11,0,1.23668e-16,54.0,-0.0339691,54.0,0,1.44153,9.22098e-07,-0.306425,6822.04,-391.563,0,6.29341e-09,0,-1.49829e-08,48.5,0.0275756,48.5,0,-1.30319,999.0,999.0,1.0,,3377.6501727827495,2577.0290642310647,17.95096748860355
437.596,-9.64123,-0.00955954,1898.96,8.16127,-0.0019815,-0.547486,-179.728,1353.73,-0.000250886,-0.547381,170.526,-0.110218,-0.0019815,-0.162715,-0.0161414,-0.00346672,4.87318,-0.00112147,-9.6407,-0.0117817,4.87343,-179.728,0.667733,-0.0167015,0.0,0.66801,-0.864,0,-1.0,-0.219207,0.0578793,1.07365,1880.14,17.2466,0,0.0,0,0.0,22.0078,-0.0966222,22.0078,0,10.0625,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.67421e-10,0.377393,6339.61,698.232,0,1.35049e-11,0,1.31188e-16,54.0,-0.0339655,54.0,0,1.44153,9.14607e-07,-0.306427,6821.93,-391.75,0,4.66296e-09,0,-1.49894e-08,48.5,0.0275754,48.5,0,-1.3032,999.0,999.0,1.0,,3377.670172749742,2577.0490642082414,17.930967528633314
437.612,-9.60066,-0.00984499,1898.94,8.16117,-0.00222715,-0.550053,-179.729,1364.21,0.000102737,-0.549949,170.13,-0.124178,-0.00222715,0.156002,-0.0149157,-0.00347855,4.91091,-0.00139908,-9.60013,-0.012584,4.91116,-179.729,0.615325,-0.0191196,0.0,0.671301,-0.972,0,-1.0,-0.219151,0.0574068,1.05993,1880.15,17.3443,0,0.0,0,0.0,22.0111,-0.0953749,22.0111,0,9.93249,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.12602e-10,0.377392,6339.37,698.245,0,1.42614e-11,0,1.38708e-16,54.0,-0.0339618,54.0,0,1.44153,9.07117e-07,-0.306429,6821.83,-391.938,0,3.03251e-09,0,-1.4996e-08,48.5,0.0275752,48.5,0,-1.30321,999.0,999.0,1.0,,3377.6901727167383,2577.069064185422,17.91096756931079
437.628,-9.57097,0.00211126,1898.91,8.16108,-0.00245161,-0.552844,-179.729,1374.98,-7.92277e-06,-0.552739,169.886,-0.13844,-0.00245161,0.824429,-0.0124194,-0.00349112,4.94968,-0.0016858,-9.57045,-0.00115267,4.94993,-179.729,0.266501,-0.0220603,0.0,0.687756,-1.071,-6,-1.0,-0.219095,0.056936,1.04627,1880.16,17.4421,0,0.0,0,0.0,22.0144,-0.0941353,22.0144,0,9.80298,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.14334e-10,0.377392,6339.13,698.258,0,1.43827e-11,0,1.39993e-16,54.0,-0.0339588,54.0,0,1.44153,8.99648e-07,-0.306431,6821.72,-392.125,0,1.71444e-09,0,-1.50026e-08,48.5,0.0275752,48.5,0,-1.30321,999.0,999.0,1.0,,3377.720172686424,2577.0990641645903,17.88096825584129
437.644,-9.51857,0.00378931,1898.89,8.16098,-0.00263355,-0.555862,-179.729,1386.05,-0.000130097,-0.555757,169.196,-0.152968,-0.00263355,0.375742,-0.00986818,-0.00350444,4.98951,-0.00192321,-9.51807,0.000116013,4.98977,-179.729,-0.115785,-0.0230236,0.0,0.694338,-1.152,0,-1.0,-0.219038,0.0564757,1.0329,1880.16,17.5399,0,0.0,0,0.0,22.0176,-0.0929428,22.0176,0,9.67636,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.55253e-10,0.37739,6338.89,698.27,0,1.06919e-11,0,1.03856e-16,54.0,-0.0339595,54.0,0,1.44152,8.92302e-07,-0.306429,6821.61,-392.312,0,2.27149e-09,0,-1.50092e-08,48.5,0.0275761,48.5,0,-1.30321,999.0,999.0,1.0,,3377.7401726534263,2577.119064141779,17.86096829851071
437.66,-9.43801,0.0529095,1898.87,8.16089,-0.00280085,-0.559123,-179.73,1397.29,0.000382776,-0.559018,167.883,-0.169289,-0.00280085,5.48214,-0.00818078,-0.00351601,5.03,-0.00212754,-9.43759,0.0489133,5.03026,-179.73,2.38466,-0.0246319,0.0,0.704211,-1.224,0,-1.0,-0.218981,0.0560155,1.01954,1880.17,17.6377,0,0.0,0,0.0,22.0208,-0.0917503,22.0208,0,9.54974,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-2.03829e-10,0.377388,6338.65,698.283,0,7.00099e-12,0,6.77191e-17,54.0,-0.0339602,54.0,0,1.44152,8.84957e-07,-0.306428,6821.5,-392.499,0,2.82855e-09,0,-1.50158e-08,48.5,0.027577,48.5,0,-1.3032,999.0,999.0,1.0,,3377.76017262363,2577.1390641212033,17.840968446026046
437.676,-9.38908,0.00624753,1898.85,8.16079,-0.0029421,-0.562647,-179.73,1408.84,0.000155349,-0.562541,167.621,-0.18536,-0.0029421,1.45812,-0.0076207,-0.00352916,5.07155,-0.00246693,-9.38857,0.00167571,5.07182,-179.73,0.435636,-0.0277945,0.0,0.710793,-1.287,0,-1.0,-0.218924,0.0555553,1.00618,1880.18,17.7355,0,0.0,0,0.0,22.024,-0.0905584,22.024,0,9.42318,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-5.55079e-10,0.377387,6338.41,698.295,0,3.39432e-12,0,3.24064e-17,54.0,-0.033961,54.0,0,1.44151,8.77616e-07,-0.306427,6821.4,-392.686,0,3.38661e-09,0,-1.50223e-08,48.5,0.027578,48.5,0,-1.3032,999.0,999.0,1.0,,3377.780172590639,2577.1590640984004,17.82096849007084
437.692,-9.31705,-0.0141763,1898.83,8.16069,-0.00302277,-0.566398,-179.73,1420.72,0.00029186,-0.566291,166.61,-0.198346,-0.00302277,-0.558964,-0.00445645,-0.00354649,5.11431,-0.00272198,-9.31655,-0.0191398,5.11458,-179.73,-0.323002,-0.0295453,0.0,0.714084,-1.332,0,-1.0,-0.218866,0.0551001,0.993101,1880.18,17.8348,0,0.0,0,0.0,22.0272,-0.0893996,22.0272,0,9.29944,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-5.04314e-10,0.37739,6338.17,698.307,0,4.11052e-12,0,3.94095e-17,54.0,-0.0339704,54.0,0,1.44152,8.70542e-07,-0.306427,6821.29,-392.876,0,3.99682e-09,0,-1.5029e-08,48.5,0.0275835,48.5,0,-1.3032,999.0,999.0,1.0,,3377.8001725576514,2577.179064075602,17.80096853477637
437.708,-9.26191,-0.0147294,1898.8,8.1606,-0.00305,-0.570354,-179.731,1432.94,2.57838e-06,-0.570247,166.33,-0.211966,-0.00305,-0.910682,0.000220574,-0.00356379,5.15829,-0.00288531,-9.26137,-0.019915,5.15857,-179.731,-0.168155,-0.0301069,0.0,0.720667,-1.368,0,-1.0,-0.218808,0.0546448,0.980027,1880.19,17.9342,0,0.0,0,0.0,22.0304,-0.0882408,22.0304,0,9.17569,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-4.53549e-10,0.377393,6337.92,698.319,0,4.82673e-12,0,4.64126e-17,54.0,-0.0339798,54.0,0,1.44153,8.63467e-07,-0.306428,6821.18,-393.066,0,4.60702e-09,0,-1.50357e-08,48.5,0.027589,48.5,0,-1.3032,999.0,999.0,1.0,,3377.830172527352,2577.2090640547885,17.770969229617144
437.724,-9.21151,-0.00221556,1898.78,8.1605,-0.00303077,-0.574518,-179.731,1445.46,8.36051e-06,-0.574411,165.917,-0.224654,-0.00303077,0.133858,0.00174943,-0.00358314,5.20337,-0.00302553,-9.21092,-0.00757676,5.20365,-179.731,0.96695,-0.0303245,0.0,0.720667,-1.386,0,-1.0,-0.218749,0.0541896,0.966954,1880.19,18.0335,0,0.0,0,0.0,22.0335,-0.087082,22.0335,0,9.05195,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-4.02783e-10,0.377396,6337.68,698.332,0,5.54293e-12,0,5.34156e-17,54.0,-0.0339892,54.0,0,1.44155,8.56393e-07,-0.306428,6821.07,-393.256,0,5.21722e-09,0,-1.50424e-08,48.5,0.0275945,48.5,0,-1.3032,999.0,999.0,1.0,,3377.850172494371,2577.2290640319984,17.75096927635221
437.74,-9.14047,0.00509183,1898.76,8.16041,-0.00297663,-0.578871,-179.732,1458.28,-0.000171921,-0.578763,164.995,-0.23602,-0.00297663,1.21922,0.00572789,-0.00360428,5.24951,-0.00316496,-9.13987,-0.000424048,5.2498,-179.732,0.276363,-0.0318693,0.0,0.723958,-1.404,0,-1.0,-0.21869,0.0537575,0.954621,1880.2,18.1301,0,0.0,0,0.0,22.0366,-0.0859506,22.0366,0,8.93531,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.30224e-10,0.377395,6337.44,698.343,0,4.14554e-12,0,3.98242e-17,54.0,-0.0339798,54.0,0,1.44154,8.50024e-07,-0.306429,6820.96,-393.44,0,5.09456e-09,0,-1.50488e-08,48.5,0.0275883,48.5,0,-1.30321,999.0,999.0,1.0,,3377.8701724645884,2577.2490640114406,17.730969428322318
437.756,-9.06468,0.0310087,1898.73,8.16031,-0.00286648,-0.583411,-179.732,1471.41,-6.62924e-05,-0.583302,163.801,-0.248008,-0.00286648,2.70615,0.00862677,-0.00362593,5.29677,-0.00336486,-9.06415,0.0252457,5.29707,-179.732,0.919799,-0.0322277,0.0,0.727249,-1.413,0,-1.0,-0.218631,0.0533268,0.942336,1880.2,18.2265,0,0.0,0,0.0,22.0396,-0.0848209,22.0396,0,8.81913,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.1066e-09,0.377394,6337.21,698.355,0,2.61379e-12,0,2.49235e-17,54.0,-0.0339691,54.0,0,1.44154,8.437e-07,-0.30643,6820.86,-393.624,0,4.9253e-09,0,-1.50553e-08,48.5,0.0275814,48.5,0,-1.30321,999.0,999.0,1.0,,3377.9001724311033,2577.27906398841,17.700970024156913
437.772,-9.00297,-0.0128513,1898.71,8.16022,-0.00272219,-0.58814,-179.733,1484.82,0.000182783,-0.58803,163.223,-0.259786,-0.00272219,-0.704644,0.00985503,-0.00364787,5.34506,-0.00346239,-9.00239,-0.0186875,5.34537,-179.733,-0.512897,-0.0329165,0.0,0.727249,-1.413,0,-1.0,-0.218572,0.0528962,0.93005,1880.21,18.3229,0,0.0,0,0.0,22.0426,-0.0836912,22.0426,0,8.70294,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.88298e-09,0.377393,6336.97,698.366,0,1.08203e-12,0,1.00228e-17,54.0,-0.0339585,54.0,0,1.44154,8.37377e-07,-0.306431,6820.75,-393.808,0,4.75604e-09,0,-1.50618e-08,48.5,0.0275745,48.5,0,-1.30321,999.0,999.0,1.0,,3377.9201724013265,2577.29906396786,17.6809701783698
437.788,-8.90514,0.00116788,1898.68,8.16012,-0.00253767,-0.593025,-179.734,1498.54,-0.000204676,-0.592915,162.038,-0.268468,-0.00253767,0.404462,0.0125927,-0.00367163,5.39445,-0.00351571,-8.90459,-0.00463969,5.39476,-179.734,0.686119,-0.0326617,0.0,0.723958,-1.422,0,-1.0,-0.218512,0.0524555,0.917136,1880.21,18.4236,0,0.0,0,0.0,22.0456,-0.0825242,22.0456,0,8.58092,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.43949e-09,0.377394,6336.73,698.378,0,-1.24419e-12,0,-1.24988e-17,54.0,-0.0339555,54.0,0,1.44154,8.30146e-07,-0.306431,6820.64,-394.0,0,5.07041e-09,0,-1.50685e-08,48.5,0.0275726,48.5,0,-1.30321,999.0,999.0,1.0,,3377.9501723678477,2577.3290639448373,17.650970778243423
437.804,-8.8685,-0.00956391,1898.66,8.16003,-0.00234932,-0.598036,-179.734,1512.49,3.73149e-05,-0.597925,161.457,-0.276802,-0.00234932,-0.459936,0.0106259,-0.00369322,5.44465,-0.0036479,-8.86809,-0.0155087,5.44496,-179.734,-0.711125,-0.0336464,0.0,0.727249,-1.422,0,-1.0,-0.218451,0.0520118,0.90403,1880.22,18.5256,0,0.0,0,0.0,22.0487,-0.0813458,22.0487,0,8.45713,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.25751e-10,0.377395,6336.48,698.39,0,-3.81155e-12,0,-3.73333e-17,54.0,-0.0339549,54.0,0,1.44154,8.22641e-07,-0.306431,6820.53,-394.194,0,5.53158e-09,0,-1.50754e-08,48.5,0.0275722,48.5,0,-1.30321,999.0,999.0,1.0,,3377.9701723380776,2577.3490639242955,17.630970934718935
437.82,-8.75818,0.0189013,1898.64,8.15993,-0.00214385,-0.603172,-179.735,1526.72,5.7288e-05,-0.60306,160.366,-0.282939,-0.00214385,2.20511,0.0141687,-0.003715,5.4959,-0.00367586,-8.75776,0.0130408,5.49621,-179.735,1.48194,-0.0333658,0.0,0.73054,-1.422,0,-1.0,-0.218391,0.051568,0.890925,1880.22,18.6276,0,0.0,0,0.0,22.0518,-0.0801675,22.0518,0,8.33334,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-1.87988e-10,0.377396,6336.23,698.402,0,-6.3789e-12,0,-6.21678e-17,54.0,-0.0339543,54.0,0,1.44155,8.15136e-07,-0.306431,6820.42,-394.389,0,5.99274e-09,0,-1.50822e-08,48.5,0.0275718,48.5,0,-1.30322,999.0,999.0,1.0,,3377.9901723051153,2577.369063901529,17.610970986998545
437.836,-8.72291,0.0476151,1898.61,8.15983,-0.0019075,-0.608333,-179.735,1541.18,0.00028786,-0.608221,160.412,-0.281163,-0.0019075,4.99564,0.0172969,-0.00374071,5.54793,-0.00374219,-8.72249,0.041729,5.54824,-179.735,0.988607,-0.0336395,0.0,0.733831,-1.422,0,-1.0,-0.21833,0.0511525,0.878116,1880.23,18.7251,0,0.0,0,0.0,22.0547,-0.0790195,22.0547,0,8.21247,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-5.19396e-10,0.377399,6335.99,698.413,0,-5.2272e-12,0,-5.09992e-17,54.0,-0.0339583,54.0,0,1.44156,8.08383e-07,-0.306432,6820.31,-394.574,0,6.76634e-09,0,-1.50887e-08,48.5,0.0275729,48.5,0,-1.30322,999.0,999.0,1.0,,3378.0201722716474,2577.39906387852,17.5809715922897
437.852,-8.66116,0.0352094,1898.59,8.15974,-0.00163769,-0.613413,-179.736,1555.89,0.000263611,-0.6133,160.174,-0.273551,-0.00163769,2.90962,0.0181472,-0.00376844,5.60091,-0.00386138,-8.66068,0.0292363,5.60121,-179.736,1.71773,-0.0336757,0.0,0.733831,-1.422,0,-1.0,-0.218269,0.0507455,0.865398,1880.23,18.8211,0,0.0,0,0.0,22.0575,-0.0778809,22.0575,0,8.09249,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-7.04202e-10,0.377401,6335.75,698.424,0,-2.9451e-12,0,-2.88876e-17,54.0,-0.0339635,54.0,0,1.44157,8.01859e-07,-0.306432,6820.2,-394.757,0,7.6349e-09,0,-1.50951e-08,48.5,0.0275744,48.5,0,-1.30322,999.0,999.0,1.0,,3378.0401722418856,2577.419063857988,17.560971751802292
437.868,-8.5311,0.0351188,1898.56,8.15964,-0.00135665,-0.618338,-179.736,1570.84,0.000254143,-0.618223,157.996,-0.263264,-0.00135665,2.72535,0.0180553,-0.00379555,5.65473,-0.00385162,-8.53076,0.0293068,5.65503,-179.736,0.879711,-0.0333817,0.0,0.746995,-1.422,0,-1.0,-0.218207,0.0503386,0.852679,1880.24,18.9172,0,0.0,0,0.0,22.0604,-0.0767422,22.0604,0,7.97251,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-8.89008e-10,0.377404,6335.52,698.435,0,-6.63001e-13,0,-6.775970000000001e-18,54.0,-0.0339688,54.0,0,1.44157,7.95335e-07,-0.306433,6820.1,-394.94,0,8.50346e-09,0,-1.51016e-08,48.5,0.0275758,48.5,0,-1.30322,999.0,999.0,1.0,,3378.070172208424,2577.4490638349866,17.53097236121257
437.884,-8.48017,-0.00234723,1898.54,8.15954,-0.00108935,-0.623069,-179.737,1586.03,-0.000168562,-0.622954,157.579,-0.250457,-0.00108935,0.199347,0.0167873,-0.00382331,5.70941,-0.00395378,-8.47978,-0.00822066,5.70971,-179.737,0.742672,-0.0350735,0.0,0.743704,-1.422,0,-1.0,-0.218146,0.0499373,0.839836,1880.24,19.0134,0,0.0,0,0.0,22.0632,-0.075592,22.0632,0,7.85145,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-7.47485e-10,0.377403,6335.28,698.446,0,5.10078e-13,0,4.595350000000001e-18,54.0,-0.033972,54.0,0,1.44157,7.89036e-07,-0.306434,6819.99,-395.123,0,7.58602e-09,0,-1.5108e-08,48.5,0.0275794,48.5,0,-1.30323,999.0,999.0,1.0,,3378.0901721754753,2577.4690638122374,17.51097241764716
437.9,-8.35582,0.0141559,1898.51,8.15944,-0.000824941,-0.627578,-179.737,1601.49,-3.03458e-05,-0.627462,155.818,-0.236228,-0.000824941,1.07804,0.0165477,-0.00385157,5.76506,-0.00394765,-8.35544,0.00843374,5.76536,-179.737,0.580641,-0.0350173,0.0,0.756868,-1.422,0,-1.0,-0.218084,0.0495402,0.826904,1880.24,19.1096,0,0.0,0,0.0,22.0659,-0.0744333,22.0659,0,7.72959,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-3.68035e-10,0.377401,6335.05,698.457,0,8.74564e-13,0,8.135850000000001e-18,54.0,-0.0339737,54.0,0,1.44157,7.82901e-07,-0.306435,6819.89,-395.306,0,5.36639e-09,0,-1.51144e-08,48.5,0.0275844,48.5,0,-1.30323,999.0,999.0,1.0,,3378.1201721420202,2577.4990637892447,17.480973031087274
437.916,-8.23053,0.00700737,1898.49,8.15934,-0.000586163,-0.631846,-179.738,1617.2,-0.000145149,-0.631729,154.09,-0.221518,-0.000586163,0.754799,0.0138536,-0.00387961,5.82162,-0.00397119,-8.23012,0.00139274,5.82192,-179.738,0.243074,-0.0356308,0.0,0.766741,-1.422,0,-1.0,-0.218022,0.0491431,0.813971,1880.25,19.2058,0,0.0,0,0.0,22.0687,-0.0732747,22.0687,0,7.60773,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.14164e-11,0.377399,6334.81,698.467,0,1.23905e-12,0,1.16764e-17,54.0,-0.0339753,54.0,0,1.44156,7.76767e-07,-0.306437,6819.78,-395.489,0,3.14676e-09,0,-1.51208e-08,48.5,0.0275895,48.5,0,-1.30324,999.0,999.0,1.0,,3378.140172109079,2577.519063766504,17.46097308959616
