ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
410.574,10.9828,0.0228174,1895.06,8.24312,0.000464161,-0.62629,-179.806,829.425,9.27513e-05,-0.626168,-171.401,-0.0633895,0.000464161,2.02481,0.00150643,-0.00405832,2.98573,0.00320291,10.9821,0.0110362,2.98593,-179.806,1.27062,0.031759,0.0,0.727249,2.475,0,7.0,-0.30834,0.129021,2.65132,1877.86,8.07628,0,0.0,0,0.0,21.5119,-0.238521,21.5119,0,25.4199,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.60467e-09,0.3774,6643.58,595.69,0,-1.12312e-11,0,-1.08768e-16,54.0,-0.0339499,54.0,0,1.44156,4.09495e-05,-0.306431,6863.89,-301.407,0,-5.55599e-10,0,-1.16919e-08,48.4997,0.027567,48.4997,0,-1.30322,999.0,999.0,1.0,,3381.570199688733,2580.9490836526966,14.032561716750054
410.59,11.0392,0.0323766,1895.05,8.24306,0.000480665,-0.626666,-179.805,841.704,-0.000298241,-0.626544,-172.04,-0.0696866,0.000480665,3.77862,0.00194005,-0.00405803,3.02993,0.00323425,11.0385,0.0205934,3.03013,-179.805,1.40231,0.0327813,0.0,0.740413,2.475,0,7.0,-0.30834,0.12798,2.64,1877.9,8.16148,0,0.0,0,0.0,21.5191,-0.237551,21.5191,0,25.3029,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.55478e-09,0.377402,6643.39,595.825,0,-8.50707e-12,0,-8.2498e-17,54.0,-0.0339592,54.0,0,1.44157,4.0619e-05,-0.306432,6863.81,-301.609,0,-1.71009e-09,0,-1.16995e-08,48.4997,0.0275742,48.4997,0,-1.30323,999.0,999.0,1.0,,3381.5801996675227,2580.9590836370967,14.02256239649514
410.606,10.9799,0.0322925,1895.04,8.243,0.000497664,-0.62716,-179.805,854.136,-5.67275e-05,-0.627038,-170.913,-0.0772471,0.000497664,3.56467,0.00106362,-0.00405779,3.07468,0.00327727,10.9793,0.0205895,3.07489,-179.805,1.26175,0.0334798,0.0,0.746995,2.475,0,7.0,-0.30834,0.126939,2.62868,1877.95,8.24669,0,0.0,0,0.0,21.5264,-0.236582,21.5264,0,25.186,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.04886e-10,0.377404,6643.19,595.96,0,-5.78297e-12,0,-5.62284e-17,54.0,-0.0339685,54.0,0,1.44158,4.02884e-05,-0.306432,6863.74,-301.811,0,-2.86459e-09,0,-1.17072e-08,48.4997,0.0275814,48.4997,0,-1.30323,999.0,999.0,1.0,,3381.5901996463144,2580.969083621499,14.012563077467297
410.622,10.9946,0.0220447,1895.02,8.24294,0.000516744,-0.627793,-179.804,866.793,0.000738746,-0.627671,-170.923,-0.0866637,0.000516744,2.7436,0.00184841,-0.00405807,3.12024,0.00330246,10.994,0.0104084,3.12046,-179.804,3.84436,0.0351339,0.0,0.750286,2.475,0,7.0,-0.30834,0.125898,2.61738,1877.99,8.33193,0,0.0,0,0.0,21.5336,-0.235611,21.5336,0,25.0692,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-4.93026e-10,0.377406,6642.99,596.095,0,-3.18782e-12,0,-3.12019e-17,54.0,-0.0339772,54.0,0,1.44159,3.99582e-05,-0.306433,6863.66,-302.013,0,-3.97599e-09,0,-1.17148e-08,48.4997,0.0275882,48.4997,0,-1.30323,999.0,999.0,1.0,,3381.610199624517,2580.989083605579,13.99256559189916
410.638,10.9843,0.0302404,1895.01,8.24288,0.000532211,-0.62857,-179.804,879.643,-0.000481705,-0.628448,-170.428,-0.0952963,0.000532211,2.83526,0.0010933,-0.00405958,3.1665,0.0033709,10.9837,0.0185473,3.16671,-179.804,1.3934,0.0351993,0.0,0.76345,2.475,0,7.0,-0.30834,0.124881,2.60665,1878.04,8.41824,0,0.0,0,0.0,21.5407,-0.23461,21.5407,0,24.9583,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.12353e-11,0.377404,6642.79,596.229,0,-4.44331e-12,0,-4.32967e-17,54.0,-0.0339701,54.0,0,1.44158,3.96364e-05,-0.306432,6863.59,-302.216,0,-3.80043e-09,0,-1.17225e-08,48.4997,0.0275832,48.4997,0,-1.30323,999.0,999.0,1.0,,3381.6201996033105,2580.999083589983,13.98256627713241
410.654,10.9533,0.0366188,1894.99,8.24281,0.000547251,-0.62948,-179.803,892.659,-0.000509413,-0.629358,-169.703,-0.103244,0.000547251,3.48615,0.00293485,-0.00406177,3.21336,0.00340743,10.9527,0.0250042,3.21357,-179.803,0.594262,0.0341081,0.0,0.770032,2.466,0,7.0,-0.30834,0.123864,2.59592,1878.08,8.50456,0,0.0,0,0.0,21.5478,-0.23361,21.5478,0,24.8474,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.15497e-10,0.377402,6642.59,596.364,0,-5.69881e-12,0,-5.53914e-17,54.0,-0.0339629,54.0,0,1.44157,3.93146e-05,-0.306431,6863.52,-302.418,0,-3.62488e-09,0,-1.17302e-08,48.4997,0.0275781,48.4997,0,-1.30322,999.0,999.0,1.0,,3381.6401995780802,2581.0190835715216,13.962568610255817
410.67,10.9467,0.0136659,1894.98,8.24275,0.000591756,-0.630526,-179.802,905.89,-1.09858e-05,-0.630404,-169.313,-0.112184,0.000591756,0.650466,0.00331578,-0.00406435,3.26099,0.00344737,10.9461,0.00209367,3.2612,-179.802,0.700171,0.034382,0.0,0.773323,2.466,0,7.0,-0.30834,0.122846,2.58519,1878.12,8.59088,0,0.0,0,0.0,21.5549,-0.23261,21.5549,0,24.7364,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.16976e-09,0.3774,6642.39,596.499,0,-6.9543e-12,0,-6.74861e-17,54.0,-0.0339558,54.0,0,1.44156,3.89927e-05,-0.30643,6863.44,-302.621,0,-3.44933e-09,0,-1.17378e-08,48.4997,0.027573,48.4997,0,-1.30322,999.0,999.0,1.0,,3381.6501995568765,2581.02908355593,13.952569299684603
410.686,10.9059,0.0363202,1894.97,8.24268,0.000624945,-0.631714,-179.802,919.43,-0.000150421,-0.631591,-168.288,-0.1218,0.000624945,3.40197,0.00208395,-0.00406823,3.30973,0.00348709,10.9053,0.02483,3.30995,-179.802,0.41293,0.0356759,0.0,0.783197,2.466,0,7.0,-0.30834,0.121853,2.57269,1878.16,8.67795,0,0.0,0,0.0,21.5618,-0.231502,21.5618,0,24.6091,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.86146e-10,0.377401,6642.19,596.633,0,-5.44769e-12,0,-5.29335e-17,54.0,-0.0339596,54.0,0,1.44157,3.8678e-05,-0.306429,6863.37,-302.823,0,-3.68457e-09,0,-1.17455e-08,48.4997,0.0275753,48.4997,0,-1.30322,999.0,999.0,1.0,,3381.660199532239,2581.0390835377952,13.942569798369364
410.702,10.9127,0.0361064,1894.95,8.24261,0.000642196,-0.633039,-179.801,933.209,-0.000171283,-0.632916,-168.727,-0.133006,0.000642196,2.66486,0.000153632,-0.004072,3.35933,0.00363796,10.912,0.0242887,3.35955,-179.801,-0.400818,0.0364814,0.0,0.783197,2.466,0,7.0,-0.30834,0.120862,2.56003,1878.2,8.7651,0,0.0,0,0.0,21.5687,-0.230384,21.5687,0,24.4801,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.10591e-10,0.377403,6642.0,596.768,0,-3.67029e-12,0,-3.57686e-17,54.0,-0.0339645,54.0,0,1.44157,3.8364e-05,-0.306429,6863.29,-303.025,0,-3.96009e-09,0,-1.17531e-08,48.4997,0.0275782,48.4997,0,-1.30322,999.0,999.0,1.0,,3381.6801995070136,2581.0590835193393,13.922572144259194
410.718,10.7857,-0.0125499,1894.94,8.24255,0.000647176,-0.634568,-179.801,947.22,2.60587e-05,-0.634446,-165.916,-0.148374,0.000647176,-1.33851,0.00044446,-0.00407423,3.40978,0.0036352,10.785,-0.0240485,3.40999,-179.801,-0.59589,0.0358364,0.0,0.786488,2.466,0,7.0,-0.30834,0.119872,2.54736,1878.24,8.85224,0,0.0,0,0.0,21.5757,-0.229267,21.5757,0,24.3512,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-1.64965e-10,0.377404,6641.8,596.902,0,-1.89289e-12,0,-1.86036e-17,54.0,-0.0339694,54.0,0,1.44158,3.805e-05,-0.306429,6863.22,-303.227,0,-4.23561e-09,0,-1.17608e-08,48.4997,0.0275812,48.4997,0,-1.30321,999.0,999.0,1.0,,3381.690199485814,2581.0690835037526,13.91257283907266
410.734,10.7337,-0.00114149,1894.92,8.24248,0.000665247,-0.6363,-179.8,961.35,0.000429232,-0.636177,-164.246,-0.158796,0.000665247,-0.542173,0.00183639,-0.00407968,3.46065,0.00370977,10.7332,-0.0126479,3.46086,-179.8,-1.75617,0.0387521,0.0,0.79307,2.466,0,7.0,-0.30834,0.118901,2.53445,1878.28,8.94003,0,0.0,0,0.0,21.5824,-0.22809,21.5824,0,24.2201,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-3.29849e-11,0.377403,6641.6,597.037,0,-1.77137e-12,0,-1.73944e-17,54.0,-0.0339669,54.0,0,1.44157,3.77426e-05,-0.306429,6863.14,-303.43,0,-4.55875e-09,0,-1.17684e-08,48.4997,0.0275797,48.4997,0,-1.30321,999.0,999.0,1.0,,3381.710199460591,2581.0890834853008,13.89257519506023
410.75,10.7293,0.0404498,1894.91,8.24241,0.000690073,-0.638164,-179.799,975.724,-7.95756e-05,-0.638041,-164.084,-0.166028,0.000690073,4.4749,0.0010286,-0.00408829,3.51239,0.00375048,10.7288,0.0289932,3.51261,-179.799,1.62498,0.0375168,0.0,0.789779,2.466,0,7.0,-0.30834,0.117935,2.52146,1878.32,9.02799,0,0.0,0,0.0,21.5892,-0.226898,21.5892,0,24.0885,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.64866e-10,0.377402,6641.4,597.171,0,-2.10195e-12,0,-2.05413e-17,54.0,-0.0339623,54.0,0,1.44157,3.7437e-05,-0.306429,6863.07,-303.632,0,-4.89491e-09,0,-1.17761e-08,48.4997,0.0275771,48.4997,0,-1.30321,999.0,999.0,1.0,,3381.7201994359602,2581.0990834671748,13.882575701508097
410.766,10.6119,-0.00347058,1894.89,8.24233,0.000673458,-0.640124,-179.799,990.316,-0.00015377,-0.64,-161.538,-0.171798,0.000673458,-0.148714,-0.00202039,-0.0040986,3.56492,0.0037925,10.6114,-0.0147599,3.56514,-179.799,0.60658,0.0381855,0.0,0.799652,2.466,0,7.0,-0.30834,0.116969,2.50847,1878.36,9.11595,0,0.0,0,0.0,21.5959,-0.225705,21.5959,0,23.9569,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.62716e-10,0.377401,6641.2,597.305,0,-2.43252e-12,0,-2.36882e-17,54.0,-0.0339577,54.0,0,1.44156,3.71313e-05,-0.306428,6862.99,-303.834,0,-5.23106e-09,0,-1.17837e-08,48.4997,0.0275745,48.4997,0,-1.30321,999.0,999.0,1.0,,3381.740199407306,2581.1190834461836,13.862577874583916
410.782,10.6492,0.00195272,1894.87,8.24226,0.000670381,-0.642156,-179.798,1005.06,-6.72484e-05,-0.642033,-162.126,-0.17559,0.000670381,-0.533608,0.00107203,-0.00411014,3.61801,0.00387047,10.6486,-0.00943953,3.61823,-179.798,0.42959,0.0390355,0.0,0.789779,2.466,0,7.0,-0.30834,0.116019,2.49494,1878.4,9.20449,0,0.0,0,0.0,21.6025,-0.224523,21.6025,0,23.8205,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4.49067e-10,0.3774,6641.0,597.439,0,-1.98467e-12,0,-1.93728e-17,54.0,-0.0339631,54.0,0,1.44156,3.68305e-05,-0.306427,6862.92,-304.036,0,-4.71557e-09,0,-1.17913e-08,48.4997,0.027578,48.4997,0,-1.30321,999.0,999.0,1.0,,3381.7601993820895,2581.139083427739,13.842580247468234
410.798,10.7774,-0.0231657,1894.86,8.24219,0.000693467,-0.644232,-179.798,1020.01,-3.04448e-05,-0.644108,-163.823,-0.17717,0.000693467,-2.66738,0.00199183,-0.0041226,3.67183,0.00386467,10.7768,-0.0345091,3.67205,-179.798,1.5012,0.0403386,0.0,0.806234,2.466,0,7.0,-0.30834,0.115077,2.48114,1878.44,9.29334,0,0.0,0,0.0,21.6091,-0.223347,21.6091,0,23.6816,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.23704e-10,0.377401,6640.8,597.573,0,-1.13633e-12,0,-1.1218e-17,54.0,-0.0339736,54.0,0,1.44156,3.65322e-05,-0.306427,6862.84,-304.238,0,-3.76192e-09,0,-1.1799e-08,48.4997,0.0275847,48.4997,0,-1.3032,999.0,999.0,1.0,,3381.7701993574638,2581.1490834096194,13.832580760512407
410.814,10.7083,0.0184788,1894.84,8.24211,0.000732242,-0.646342,-179.797,1035.23,-0.000400467,-0.646217,-162.522,-0.179373,0.000732242,0.613958,0.00309329,-0.004135,3.72659,0.00395324,10.7077,0.00711904,3.72682,-179.797,0.0912774,0.0397088,0.0,0.809525,2.457,-6,7.0,-0.30834,0.114135,2.46735,1878.48,9.38218,0,0.0,0,0.0,21.6157,-0.22217,21.6157,0,23.5427,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-2.0166e-10,0.377401,6640.6,597.707,0,-2.87992e-13,0,-3.0631700000000004e-18,54.0,-0.0339842,54.0,0,1.44157,3.62339e-05,-0.306426,6862.77,-304.44,0,-2.80826e-09,0,-1.18066e-08,48.4997,0.0275915,48.4997,0,-1.3032,999.0,999.0,1.0,,3381.790199328816,2581.169083388636,13.812582950053132
410.83,10.6717,0.0460847,1894.82,8.24204,0.000765974,-0.648481,-179.796,1050.63,0.0003344,-0.648356,-161.367,-0.181063,0.000765974,3.93756,0.00269562,-0.00414798,3.78203,0.00405043,10.6712,0.0346556,3.78226,-179.796,0.913899,0.0401564,0.0,0.812816,2.457,0,7.0,-0.30834,0.113206,2.45262,1878.51,9.47137,0,0.0,0,0.0,21.6221,-0.22083,21.6221,0,23.3953,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.04239e-10,0.377401,6640.4,597.841,0,1.58072e-12,0,1.5117e-17,54.0,-0.033983,54.0,0,1.44157,3.59399e-05,-0.306426,6862.69,-304.642,0,-2.34758e-09,0,-1.18143e-08,48.4997,0.0275894,48.4997,0,-1.3032,999.0,999.0,1.0,,3381.8101993036043,2581.189083370198,13.792585340015084
410.846,10.7175,0.0111374,1894.81,8.24196,0.000779361,-0.650663,-179.796,1066.25,-0.000301188,-0.650538,-161.947,-0.184122,0.000779361,1.3317,0.00127899,-0.00416025,3.83826,0.00407007,10.717,-0.000227575,3.83849,-179.796,2.30537,0.0410503,0.0,0.806234,2.457,0,7.0,-0.30834,0.112288,2.4371,1878.55,9.56087,0,0.0,0,0.0,21.6285,-0.219348,21.6285,0,23.2404,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9.58444e-10,0.377401,6640.2,597.975,0,4.33571e-12,0,4.20049e-17,54.0,-0.0339715,54.0,0,1.44156,3.56496e-05,-0.306427,6862.62,-304.844,0,-2.3151e-09,0,-1.18219e-08,48.4997,0.0275797,48.4997,0,-1.3032,999.0,999.0,1.0,,3381.8201992755503,2581.199083349543,13.78258566603521
410.862,10.6796,0.0303768,1894.79,8.24188,0.000801104,-0.65289,-179.795,1082.08,0.000325799,-0.652765,-161.228,-0.186721,0.000801104,1.89673,0.00255806,-0.0041736,3.89526,0.00418671,10.679,0.0188979,3.89549,-179.795,0.28112,0.041956,0.0,0.809525,2.457,0,7.0,-0.30834,0.111369,2.42158,1878.59,9.65037,0,0.0,0,0.0,21.6349,-0.217866,21.6349,0,23.0855,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.81265e-09,0.3774,6640.0,598.108,0,7.09071e-12,0,6.88929e-17,54.0,-0.0339601,54.0,0,1.44156,3.53594e-05,-0.306428,6862.54,-305.046,0,-2.28261e-09,0,-1.18295e-08,48.4998,0.0275701,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.8401992469094,2581.2190833285686,13.762587871995578
410.878,10.7461,0.0026078,1894.77,8.2418,0.000811204,-0.655148,-179.794,1098.08,0.000125561,-0.655022,-162.002,-0.18745,0.000811204,-0.0295338,-0.000143494,-0.00418791,3.95287,0.00416173,10.7455,-0.00870631,3.9531,-179.794,0.0184921,0.0421778,0.0,0.812816,2.466,0,7.0,-0.30834,0.11046,2.40612,1878.62,9.74018,0,0.0,0,0.0,21.6413,-0.216462,21.6413,0,22.9315,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.95238e-09,0.377398,6639.8,598.242,0,7.48005e-12,0,7.27079e-17,54.0,-0.0339577,54.0,0,1.44156,3.50717e-05,-0.306428,6862.47,-305.248,0,-1.92201e-09,0,-1.18372e-08,48.4998,0.0275687,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.8601992182707,2581.2390833075965,13.742590084842096
410.895,-10.1179,-0.0142644,1894.75,8.24171,0.000822785,-0.657445,-179.794,1109.26,-6.57961e-05,-0.657319,186.368,-0.0951937,0.000822785,-1.84484,0.00066982,-0.0042029,3.99312,0.00423395,-10.1171,-0.00353601,3.99335,-179.794,-0.63045,0.0426865,0.0,0.812816,2.466,0,7.0,-0.30834,0.109566,2.39076,1878.66,9.83042,0,0.0,0,0.0,21.6475,-0.215171,21.6475,0,22.7786,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.06758e-09,0.377395,6639.61,598.375,0,4.47715e-12,0,4.34376e-17,54.0,-0.0339683,54.0,0,1.44154,3.47879e-05,-0.306428,6862.39,-305.45,0,-1.09089e-09,0,-1.18448e-08,48.4998,0.0275792,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.880199186202,2581.259083284087,13.722592110242903
410.91,10.7295,-0.0118967,1894.74,8.24163,0.00083991,-0.659702,-179.793,1130.74,3.1265e-05,-0.659575,-161.637,-0.18882,0.00083991,-1.62502,0.00117589,-0.00421763,4.07043,0.00432496,10.7288,-0.0232975,4.07067,-179.793,0.980877,0.044157,0.0,0.812816,2.466,0,7.0,-0.30834,0.108671,2.37541,1878.69,9.92066,0,0.0,0,0.0,21.6538,-0.213879,21.6538,0,22.6257,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.82775e-10,0.377392,6639.41,598.509,0,1.47426e-12,0,1.41672e-17,54.0,-0.0339789,54.0,0,1.44153,3.45041e-05,-0.306428,6862.32,-305.652,0,-2.59781e-10,0,-1.18524e-08,48.4998,0.0275897,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.890199158157,2581.2690832634435,13.712592444789607
410.926,10.7701,0.0382583,1894.72,8.24155,0.000849392,-0.662019,-179.792,1147.31,-0.000556217,-0.661892,-161.954,-0.191631,0.000849392,4.73224,-8.91457e-06,-0.00422988,4.13009,0.00431123,10.7695,0.0270155,4.13033,-179.792,2.31709,0.0432441,0.0,0.812816,2.466,0,7.0,-0.30834,0.107782,2.35969,1878.73,10.0111,0,0.0,0,0.0,21.66,-0.212513,21.66,0,22.4696,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,-2.1488e-10,0.377391,6639.21,598.642,0,-6.27366e-13,0,-6.315350000000001e-18,54.0,-0.0339843,54.0,0,1.44153,3.42226e-05,-0.306428,6862.24,-305.854,0,5.1341e-10,0,-1.186e-08,48.4998,0.0275952,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.9101991295247,2581.2890832424796,13.6925946738557
410.942,10.8161,0.0459728,1894.7,8.24146,0.000852385,-0.664387,-179.792,1164.06,0.000919855,-0.66426,-162.477,-0.193718,0.000852385,3.57661,0.00174897,-0.0042432,4.19038,0.0044617,10.8154,0.0344561,4.19062,-179.792,0.985261,0.0447687,0.0,0.812816,2.457,0,7.0,-0.30834,0.106909,2.34306,1878.76,10.102,0,0.0,0,0.0,21.666,-0.210958,21.666,0,22.3051,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6.15354e-10,0.377394,6639.01,598.775,0,-4.57288e-13,0,-4.6474e-18,54.0,-0.033977,54.0,0,1.44154,3.3947e-05,-0.306429,6862.16,-306.056,0,1.1406e-09,0,-1.18677e-08,48.4998,0.0275879,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.930199097464,2581.3090832189805,13.672596715020962
410.958,10.8163,0.0318451,1894.68,8.24137,0.000879711,-0.666758,-179.791,1181.01,0.00055832,-0.66663,-162.34,-0.192304,0.000879711,2.54133,0.00314083,-0.00425999,4.25141,0.00455271,10.8156,0.0202619,4.25164,-179.791,0.887856,0.0462835,0.0,0.809525,2.457,0,7.0,-0.30834,0.106036,2.32643,1878.79,10.1928,0,0.0,0,0.0,21.6721,-0.209403,21.6721,0,22.1405,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.44559e-09,0.377396,6638.81,598.909,0,-2.87209e-13,0,-2.9794500000000004e-18,54.0,-0.0339696,54.0,0,1.44155,3.36714e-05,-0.30643,6862.09,-306.258,0,1.76779e-09,0,-1.18753e-08,48.4998,0.0275806,48.4998,0,-1.30321,999.0,999.0,1.0,,3381.9501990654053,2581.3290831954837,13.65259876275951
410.974,10.8611,0.0310584,1894.66,8.24128,0.000903084,-0.669086,-179.79,1198.06,4.44531e-05,-0.668957,-162.505,-0.188281,0.000903084,3.13196,0.00300081,-0.00427749,4.31278,0.00458978,10.8606,0.0194993,4.31302,-179.79,0.647954,0.0465411,0.0,0.812816,2.457,0,7.0,-0.30834,0.105167,2.3098,1878.83,10.2838,0,0.0,0,0.0,21.6782,-0.207863,21.6782,0,21.9761,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.05934e-09,0.377399,6638.61,599.042,0,-5.38781e-14,0,-6.99157e-19,54.0,-0.0339644,54.0,0,1.44156,3.33967e-05,-0.30643,6862.01,-306.459,0,2.18153e-09,0,-1.18829e-08,48.4998,0.0275755,48.4998,0,-1.30322,999.0,999.0,1.0,,3381.9701990333506,2581.349083171991,13.632600817100272
410.99,10.8801,0.024899,1894.64,8.24119,0.00093358,-0.671349,-179.789,1215.32,-0.000619478,-0.671219,-162.808,-0.183512,0.00093358,2.1956,0.000215586,-0.00429606,4.3749,0.00465458,10.8795,0.0133229,4.37515,-179.789,0.814362,0.047048,0.0,0.809525,2.457,0,7.0,-0.30834,0.104316,2.29315,1878.86,10.3753,0,0.0,0,0.0,21.6841,-0.206402,21.6841,0,21.8118,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.53169e-09,0.377398,6638.41,599.175,0,5.1296e-13,0,4.80978e-18,54.0,-0.0339706,54.0,0,1.44156,3.31271e-05,-0.306431,6861.94,-306.661,0,1.46978e-09,0,-1.18905e-08,48.4998,0.0275815,48.4998,0,-1.30322,999.0,999.0,1.0,,3381.9901990012972,2581.3690831485014,13.612602878072344
411.006,10.8983,0.0149717,1894.62,8.2411,0.000928816,-0.67353,-179.789,1232.66,-0.000432013,-0.6734,-162.981,-0.17758,0.000928816,0.984338,0.000375787,-0.00431341,4.43734,0.00476457,10.8977,0.00326929,4.43759,-179.789,-0.561601,0.0476949,0.0,0.809525,2.457,0,7.0,-0.30834,0.103465,2.27651,1878.89,10.4668,0,0.0,0,0.0,21.6901,-0.204941,21.6901,0,21.6476,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.00404e-09,0.377398,6638.21,599.308,0,1.0798e-12,0,1.03187e-17,54.0,-0.0339769,54.0,0,1.44155,3.28574e-05,-0.306432,6861.86,-306.863,0,7.58039e-10,0,-1.18981e-08,48.4998,0.0275876,48.4998,0,-1.30322,999.0,999.0,1.0,,3382.010198969248,2581.389083125016,13.59260494570477
411.022,10.9227,0.0161287,1894.6,8.241,0.000948496,-0.675636,-179.788,1250.18,0.000307076,-0.675506,-162.922,-0.172699,0.000948496,1.71045,0.00104143,-0.00433017,4.50038,0.00479095,10.9222,0.00450036,4.50064,-179.788,0.157039,0.0484211,0.0,0.809525,2.448,0,7.0,-0.30834,0.102615,2.25985,1878.92,10.5583,0,0.0,0,0.0,21.696,-0.203474,21.696,0,21.4832,0.0,0.0,1256.09,-0.0966621,0.123736,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5.08448e-10,0.377398,6638.01,599.441,0,1.55898e-12,0,1.49788e-17,54.0,-0.0339823,54.0,0,1.44155,3.2588e-05,-0.306432,6861.79,-307.065,0,6.76088e-11,0,-1.19057e-08,48.4998,0.027593,48.4998,0,-1.30323,999.0,999.0,1.0,,3382.030198933771,2581.4090830989962,13.572606824040777
