ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2,distance_to_inter_3
483.134,0.535368,0.0130625,1294.67,7.41224,-0.0036947,-0.511258,179.496,2963.75,0.000134077,-0.511161,0.504682,-0.25302,-0.0036947,1.99918,-0.000942817,-0.00323824,10.6691,-0.0119515,0.535345,0.0136624,10.6695,-180.504,0.661057,-0.122886,0.0,0.463964,-2.7,0,5.0,-0.139332,0.0135814,-0.451818,2374.32,-5.68657,0,2.97942e-16,0,-2.59336e-17,16.9791,0.0406701,16.9791,0,-5.48871,-0.388425,0.0,1286.6,-38.2992,89.4612,0,0.0,0,0.0,7.10389,-7.92982e-13,7.10389,0,0.0,3.93461e-10,0.377402,5746.59,303.387,0,3.37817e-12,0,3.26145e-17,54.0,-0.0339734,54.0,0,1.44157,8.389e-10,-0.306441,6060.62,-636.348,0,-2.18007e-11,0,-2.24136e-08,48.5,0.0275818,48.5,0,-1.30326,999.0,1.0,2.0,,3981.960013777127,3181.3390047452563,586.3602700548678,10.12377973573123
483.15,0.632821,-0.0178346,1294.63,7.41271,-0.00370406,-0.515357,179.494,2973.24,-1.75608e-05,-0.515259,-0.733876,-0.258592,-0.00370406,-0.744706,-0.00118735,-0.00325614,10.7032,-0.0120186,0.63288,-0.0171241,10.7037,-180.506,1.48508,-0.123268,0.0,0.463964,-2.7,0,5.0,-0.139332,0.0134845,-0.46265,2374.4,-5.69263,0,2.8462e-16,0,-2.4774e-17,16.9799,0.0416398,16.9799,0,-5.62005,-0.387211,0.0,1286.6,-38.2679,89.4612,0,0.0,0,0.0,7.0817,-1.94898e-12,7.0817,0,0.0,6.15291e-10,0.3774,5746.51,303.161,0,2.35197e-12,0,2.26457e-17,54.0,-0.0339676,54.0,0,1.44156,7.6347e-10,-0.306442,6060.42,-636.258,0,-2.22527e-09,0,-2.24107e-08,48.5,0.0275815,48.5,0,-1.30326,999.0,1.0,2.0,,3982.000013816113,3181.3790047195607,586.4002695855826,10.083838471737982
483.166,0.583716,-0.0162058,1294.58,7.41318,-0.0037213,-0.519519,179.492,2982.88,8.92061e-05,-0.519421,0.278333,-0.261243,-0.0037213,-1.33916,-0.00135364,-0.00327589,10.7379,-0.0120421,0.58376,-0.0155512,10.7384,-180.508,-1.87166,-0.124047,0.0,0.467255,-2.7,0,5.0,-0.139332,0.0133876,-0.473483,2374.47,-5.69868,0,2.71298e-16,0,-2.36145e-17,16.9807,0.0426095,16.9807,0,-5.75139,-0.385998,0.0,1286.6,-38.2366,89.4612,0,0.0,0,0.0,7.05952,-3.10498e-12,7.05952,0,0.0,8.3712e-10,0.377399,5746.43,302.935,0,1.32577e-12,0,1.2677e-17,54.0,-0.0339618,54.0,0,1.44156,6.88041e-10,-0.306443,6060.23,-636.168,0,-4.42874e-09,0,-2.24077e-08,48.5,0.0275812,48.5,0,-1.30327,999.0,1.0,2.0,,3982.0500138551192,3181.4290046939213,586.4502691121494,10.033920517544443
483.182,0.59437,-0.011329,1294.53,7.41366,-0.00373722,-0.523713,179.49,2992.74,-0.000158342,-0.523613,0.346047,-0.26229,-0.00373722,-0.28242,-0.000955325,-0.0032965,10.7734,-0.0120589,0.594387,-0.0106636,10.7739,-180.51,1.42016,-0.123851,0.0,0.470546,-2.7,0,5.0,-0.139332,0.0132865,-0.48439,2374.55,-5.70505,0,2.58951e-16,0,-2.25397e-17,16.9814,0.0435913,16.9814,0,-5.88361,-0.38479,0.0,1286.6,-38.2054,89.4612,0,0.0,0,0.0,7.03743,-3.25018e-12,7.03743,0,0.0,6.96884e-10,0.377398,5746.35,302.709,0,1.40444e-12,0,1.34533e-17,54.0,-0.0339616,54.0,0,1.44155,5.90418e-10,-0.306442,6060.03,-636.078,0,-5.45489e-09,0,-2.24047e-08,48.5,0.0275816,48.5,0,-1.30326,999.0,1.0,2.0,,3982.100013895015,3181.47900466781,586.5002686296023,9.984002728144672
483.198,0.648846,-0.0171856,1294.48,7.41414,-0.00376867,-0.527908,179.488,3002.79,8.79814e-05,-0.527809,-0.237726,-0.262257,-0.00376867,-1.01258,-0.0025326,-0.00331793,10.8096,-0.0120945,0.64891,-0.0164597,10.81,-180.512,-0.893422,-0.124943,0.0,0.470546,-2.7,0,5.0,-0.139332,0.013182,-0.49536,2374.62,-5.71168,0,2.47421e-16,0,-2.15361e-17,16.9822,0.0445832,16.9822,0,-6.01658,-0.383588,0.0,1286.6,-38.1744,89.4612,0,0.0,0,0.0,7.01543,-2.54772e-12,7.01543,0,0.0,2.53021e-10,0.377399,5746.27,302.482,0,2.40966e-12,0,2.32403e-17,54.0,-0.0339663,54.0,0,1.44156,4.74186e-10,-0.30644,6059.83,-635.988,0,-5.49375e-09,0,-2.24018e-08,48.5,0.0275826,48.5,0,-1.30325,999.0,1.0,2.0,,3982.1500139349673,3181.5290046417713,586.5502681475301,9.934085788818273
483.214,0.665423,-0.018947,1294.43,7.41463,-0.00380109,-0.532117,179.486,3013.01,3.9939e-06,-0.532017,-0.659976,-0.264677,-0.00380109,-1.61195,-0.00163161,-0.00333734,10.8464,-0.0121452,0.665426,-0.0182016,10.8469,-180.514,-2.67738,-0.12577,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0130775,-0.506329,2374.7,-5.7183,0,2.35891e-16,0,-2.05325e-17,16.9829,0.0455751,16.9829,0,-6.14955,-0.382386,0.0,1286.6,-38.1433,89.4612,0,0.0,0,0.0,6.99343,-1.84525e-12,6.99343,0,0.0,-1.90842e-10,0.3774,5746.19,302.256,0,3.41488e-12,0,3.30273e-17,54.0,-0.0339709,54.0,0,1.44156,3.57953e-10,-0.306438,6059.64,-635.897,0,-5.5326e-09,0,-2.23988e-08,48.5,0.0275837,48.5,0,-1.30324,999.0,1.0,2.0,,3982.2000139758143,3181.5790046152674,586.6002676563801,9.884169028143036
483.23,0.675666,-0.0170388,1294.39,7.41512,-0.00382545,-0.536382,179.484,3023.4,0.00017692,-0.536281,-0.377927,-0.267664,-0.00382545,-1.32229,-0.00204044,-0.00335639,10.8838,-0.0121888,0.675722,-0.0162821,10.8842,-180.516,-1.44721,-0.125771,0.0,0.473837,-2.7,0,5.0,-0.139332,0.0129724,-0.517771,2374.78,-5.72524,0,2.24936e-16,0,-1.9579e-17,16.9837,0.046606,16.9837,0,-6.28823,-0.381179,0.0,1286.6,-38.1121,89.4612,0,0.0,0,0.0,6.97134,-3.97051e-13,6.97134,0,0.0,-3.20975e-10,0.3774,5746.11,302.028,0,3.79904e-12,0,3.67809e-17,54.0,-0.0339721,54.0,0,1.44156,3.26019e-10,-0.306437,6059.44,-635.806,0,-5.80878e-09,0,-2.23959e-08,48.5,0.0275836,48.5,0,-1.30324,999.0,1.0,2.0,,3982.240014016756,3181.6190045888543,586.6402671702772,9.844229516544337
483.246,0.652831,0.00185522,1294.34,7.41561,-0.00386734,-0.540671,179.482,3033.99,0.000219191,-0.540569,0.319657,-0.267735,-0.00386734,1.05749,-0.00293214,-0.00337782,10.9219,-0.0122173,0.652871,0.0025854,10.9224,-180.518,1.0729,-0.125487,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0128664,-0.529862,2374.85,-5.73261,0,2.14774e-16,0,-1.86945e-17,16.9844,0.0476903,16.9844,0,-6.43478,-0.379963,0.0,1286.6,-38.0808,89.4612,0,0.0,0,0.0,6.94912,2.078e-12,6.94912,0,0.0,-1.91192e-11,0.377399,5746.03,301.797,0,3.32804e-12,0,3.22267e-17,54.0,-0.0339687,54.0,0,1.44156,4.10157e-10,-0.306436,6059.24,-635.714,0,-6.41174e-09,0,-2.23928e-08,48.5,0.0275821,48.5,0,-1.30324,999.0,1.0,2.0,,3982.2900140577217,3181.6690045625032,586.6902666801045,9.794314302292896
483.262,0.661857,0.0114968,1294.29,7.4161,-0.00390345,-0.54493,179.48,3044.73,-0.000169929,-0.544828,0.332834,-0.264924,-0.00390345,1.3693,-0.00134707,-0.00340035,10.9605,-0.0122481,0.661879,0.0122363,10.961,-180.52,-1.52417,-0.127047,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0127604,-0.541953,2374.93,-5.73998,0,2.04612e-16,0,-1.78099e-17,16.9851,0.0487747,16.9851,0,-6.58134,-0.378747,0.0,1286.6,-38.0494,89.4612,0,0.0,0,0.0,6.9269,4.55304e-12,6.9269,0,0.0,2.82736e-10,0.377398,5745.95,301.566,0,2.85704e-12,0,2.76726e-17,54.0,-0.0339652,54.0,0,1.44155,4.94295e-10,-0.306436,6059.04,-635.622,0,-7.0147e-09,0,-2.23898e-08,48.5,0.0275805,48.5,0,-1.30324,999.0,1.0,2.0,,3982.3400140987474,3181.7190045362286,586.7402661904243,9.74439998204097
483.278,0.628978,-0.0112838,1294.24,7.4166,-0.00393279,-0.549148,179.478,3055.63,-7.61054e-05,-0.549045,0.956542,-0.262532,-0.00393279,0.320399,-0.00232332,-0.00342219,10.9998,-0.0123355,0.628993,-0.0105783,11.0003,-180.522,1.64455,-0.126849,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0126568,-0.554006,2375.01,-5.74747,0,1.9507e-16,0,-1.69794e-17,16.9859,0.0498579,16.9859,0,-6.72742,-0.377554,0.0,1286.6,-38.0186,89.4612,0,0.0,0,0.0,6.90507,6.13506e-12,6.90507,0,0.0,3.9668e-10,0.377397,5745.87,301.338,0,2.81852e-12,0,2.73187e-17,54.0,-0.0339638,54.0,0,1.44155,5.00907e-10,-0.306436,6058.85,-635.531,0,-7.91652e-09,0,-2.23868e-08,48.5,0.0275804,48.5,0,-1.30323,999.0,1.0,2.0,,3982.390014140675,3181.769004509498,586.7902656917205,9.694485873938904
483.294,0.688787,-0.00177257,1294.19,7.4171,-0.00394885,-0.553353,179.476,3066.7,0.000190813,-0.553249,-0.0762266,-0.263383,-0.00394885,0.318607,-0.000807139,-0.00344119,11.0396,-0.0123732,0.688757,-0.0010002,11.0401,-180.524,-0.19724,-0.12758,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0125572,-0.565991,2375.08,-5.75517,0,1.86636e-16,0,-1.62453e-17,16.9866,0.0509391,16.9866,0,-6.87267,-0.376399,0.0,1286.6,-37.9888,89.4612,0,0.0,0,0.0,6.88394,6.12144e-12,6.88394,0,0.0,1.7487e-10,0.377397,5745.79,301.117,0,3.55274e-12,0,3.44696e-17,54.0,-0.0339661,54.0,0,1.44155,3.68997e-10,-0.306435,6058.65,-635.442,0,-9.35232e-09,0,-2.23839e-08,48.5,0.0275828,48.5,0,-1.30323,999.0,1.0,2.0,,3982.440014182663,3181.819004482846,586.8402651935277,9.644572681565618
483.31,0.745883,-0.0203258,1294.14,7.41761,-0.00397425,-0.557571,179.474,3077.91,0.0002249,-0.557467,-0.456844,-0.263423,-0.00397425,-1.20798,-0.00271236,-0.00346104,11.0799,-0.0123999,0.745986,-0.0194913,11.0805,-180.526,-0.917172,-0.128014,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0124577,-0.577976,2375.15,-5.76287,0,1.78203e-16,0,-1.55112e-17,16.9873,0.0520203,16.9873,0,-7.01791,-0.375244,0.0,1286.6,-37.959,89.4612,0,0.0,0,0.0,6.86282,6.10781e-12,6.86282,0,0.0,-4.69413e-11,0.377398,5745.71,300.895,0,4.28697e-12,0,4.16205e-17,54.0,-0.0339685,54.0,0,1.44155,2.37087e-10,-0.306434,6058.46,-635.353,0,-1.07881e-08,0,-2.2381e-08,48.5,0.0275851,48.5,0,-1.30323,999.0,1.0,2.0,,3982.4900142255583,3181.8690044557443,586.8902646863482,9.594659717368964
483.326,0.692531,-0.0220723,1294.09,7.41812,-0.00401449,-0.561745,179.472,3089.23,-7.27617e-05,-0.56164,0.62533,-0.25817,-0.00401449,-1.43427,-0.00317187,-0.0034837,11.1207,-0.0124214,0.692617,-0.0212989,11.1212,-180.528,-1.67353,-0.128705,0.0,0.477128,-2.7,0,5.0,-0.139332,0.0123579,-0.590116,2375.23,-5.77073,0,1.69913e-16,0,-1.47896e-17,16.988,0.0531144,16.988,0,-7.16504,-0.374083,0.0,1286.6,-37.929,89.4612,0,0.0,0,0.0,6.84158,5.80825e-12,6.84158,0,0.0,-2.05048e-10,0.377398,5745.63,300.671,0,4.97881e-12,0,4.83579e-17,54.0,-0.0339701,54.0,0,1.44155,1.49038e-10,-0.306433,6058.27,-635.264,0,-1.21241e-08,0,-2.2378e-08,48.5,0.0275867,48.5,0,-1.30322,999.0,1.0,2.0,,3982.540014268519,3181.9190044287257,586.9402641796987,9.544747691500241
483.342,0.740453,-0.00362313,1294.04,7.41863,-0.00406044,-0.565831,179.47,3100.71,-3.26155e-05,-0.565726,-0.0269748,-0.253213,-0.00406044,0.0350293,-0.00303773,-0.00350554,11.162,-0.0124261,0.740517,-0.00279897,11.1626,-180.53,-1.08208,-0.128854,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0122569,-0.603017,2375.3,-5.77943,0,1.62327e-16,0,-1.41293e-17,16.9887,0.0542722,16.9887,0,-7.32136,-0.372892,0.0,1286.6,-37.8983,89.4612,0,0.0,0,0.0,6.8198,4.1117e-12,6.8198,0,0.0,-5.19104e-11,0.377397,5745.55,300.44,0,5.4636e-12,0,5.30744e-17,54.0,-0.033968,54.0,0,1.44155,2.75287e-10,-0.306431,6058.07,-635.171,0,-1.2972e-08,0,-2.2375e-08,48.5,0.0275848,48.5,0,-1.30321,999.0,1.0,2.0,,3982.590014311543,3181.96900440179,586.9902636735783,9.49483661875759
483.358,0.735221,0.00570523,1293.99,7.41915,-0.0041077,-0.569853,179.467,3112.32,4.76534e-05,-0.569747,-0.032659,-0.250506,-0.0041077,1.5427,-0.00206207,-0.00352485,11.2038,-0.0124785,0.735208,0.00652436,11.2043,-180.533,1.05725,-0.129056,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0121558,-0.615917,2375.38,-5.78813,0,1.5474e-16,0,-1.3469e-17,16.9894,0.0554299,16.9894,0,-7.47768,-0.371701,0.0,1286.6,-37.8676,89.4612,0,0.0,0,0.0,6.79802,2.41516e-12,6.79802,0,0.0,1.01227e-10,0.377396,5745.47,300.209,0,5.9484e-12,0,5.77908e-17,54.0,-0.033966,54.0,0,1.44155,4.01536e-10,-0.306429,6057.87,-635.078,0,-1.38199e-08,0,-2.2372e-08,48.5,0.0275829,48.5,0,-1.30321,999.0,1.0,2.0,,3982.6400143554806,3182.0190043744124,587.0402631585183,9.444925802911367
483.374,0.710239,0.0164435,1293.94,7.41967,-0.00413093,-0.573847,179.465,3124.02,-1.2427e-05,-0.573741,0.602228,-0.248565,-0.00413093,2.34415,-0.000147772,-0.0035432,11.2459,-0.012527,0.710244,0.0172347,11.2465,-180.535,2.1223,-0.129159,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0120553,-0.628838,2375.46,-5.79689,0,1.47277e-16,0,-1.28194e-17,16.9901,0.0565896,16.9901,0,-7.63424,-0.370514,0.0,1286.6,-37.8369,89.4612,0,0.0,0,0.0,6.77632,7.57897e-13,6.77632,0,0.0,2.22118e-10,0.377395,5745.39,299.979,0,6.15145e-12,0,5.97668e-17,54.0,-0.0339639,54.0,0,1.44154,4.98328e-10,-0.306427,6057.67,-634.986,0,-1.44719e-08,0,-2.23689e-08,48.5,0.0275809,48.5,0,-1.3032,999.0,1.0,2.0,,3982.690014399485,3182.0690043471195,587.0902626440067,9.395015964270724
483.39,0.70084,-0.0337828,1293.89,7.42019,-0.00414503,-0.577781,179.463,3135.84,0.00025015,-0.577674,1.1022,-0.242679,-0.00414503,-2.16939,-0.00142461,-0.00356364,11.2884,-0.0126216,0.700892,-0.0329991,11.289,-180.537,-0.283985,-0.130103,0.0,0.506748,-2.691,0,5.0,-0.139332,0.0119588,-0.641927,2375.53,-5.80613,0,1.4085e-16,0,-1.22599e-17,16.9907,0.0577653,16.9907,0,-7.79282,-0.369358,0.0,1286.6,-37.8071,89.4612,0,0.0,0,0.0,6.75518,-5.69854e-13,6.75518,0,0.0,7.25592e-11,0.377394,5745.31,299.752,0,3.99164e-12,0,3.87577e-17,54.0,-0.033961,54.0,0,1.44154,3.48074e-10,-0.306425,6057.48,-634.895,0,-1.34814e-08,0,-2.2366e-08,48.5,0.0275783,48.5,0,-1.30319,999.0,1.0,2.0,,3982.7400144435555,3182.1190043199126,587.1402621300433,9.345107118492683
483.406,0.765285,-0.0200343,1293.84,7.42072,-0.00414982,-0.581602,179.461,3147.83,0.000301427,-0.581494,0.255375,-0.235381,-0.00414982,-1.09517,0.000116526,-0.00358433,11.3316,-0.0126358,0.765347,-0.0191809,11.3322,-180.539,-1.12906,-0.130966,0.0,0.473837,-2.691,0,5.0,-0.139332,0.0118622,-0.655015,2375.61,-5.81537,0,1.34423e-16,0,-1.17005e-17,16.9914,0.0589411,16.9914,0,-7.95139,-0.368202,0.0,1286.6,-37.7773,89.4612,0,0.0,0,0.0,6.73404,-1.8976e-12,6.73404,0,0.0,-7.69996e-11,0.377393,5745.23,299.526,0,1.83182e-12,0,1.77486e-17,54.0,-0.0339581,54.0,0,1.44154,1.97819e-10,-0.306423,6057.28,-634.804,0,-1.24909e-08,0,-2.2363e-08,48.5,0.0275757,48.5,0,-1.30318,999.0,1.0,2.0,,3982.7900144885466,3182.1690042922733,587.1902616071885,9.29519856046116
483.422,0.659089,0.00914561,1293.79,7.42125,-0.00414272,-0.585299,179.459,3159.9,9.30771e-05,-0.585191,1.91402,-0.227028,-0.00414272,1.40804,0.00170575,-0.00360383,11.375,-0.0126761,0.658994,0.00988078,11.3756,-180.541,0.250564,-0.130722,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0117657,-0.668104,2375.68,-5.8246,0,1.27995e-16,0,-1.1141e-17,16.9921,0.0601169,16.9921,0,-8.10997,-0.367047,0.0,1286.6,-37.7475,89.4612,0,0.0,0,0.0,6.7129,-3.22536e-12,6.7129,0,0.0,-2.26558e-10,0.377392,5745.15,299.299,0,-3.27994e-13,0,-3.2605200000000004e-18,54.0,-0.0339553,54.0,0,1.44153,4.75646e-11,-0.306422,6057.09,-634.713,0,-1.15004e-08,0,-2.236e-08,48.5,0.0275731,48.5,0,-1.30318,999.0,1.0,2.0,,3982.8400145336072,3182.2190042647226,587.2402610849008,9.24529102097387
483.438,0.762373,-0.0263035,1293.74,7.42179,-0.00412588,-0.588882,179.457,3172.09,3.34393e-05,-0.588773,0.555131,-0.220474,-0.00412588,-2.01928,0.000703269,-0.00362036,11.4189,-0.0127809,0.762352,-0.0254497,11.4195,-180.543,-3.55033,-0.132291,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0116735,-0.682594,2375.75,-5.83441,0,1.22529e-16,0,-1.06652e-17,16.9927,0.0614385,16.9927,0,-8.28552,-0.365924,0.0,1286.6,-37.7185,89.4612,0,0.0,0,0.0,6.69235,-3.695e-12,6.69235,0,0.0,-4.67998e-10,0.377394,5745.07,299.077,0,-5.70703e-13,0,-5.6187100000000005e-18,54.0,-0.0339654,54.0,0,1.44154,-1.74456e-10,-0.306422,6056.89,-634.623,0,-9.72846e-09,0,-2.23571e-08,48.5,0.0275797,48.5,0,-1.30318,999.0,1.0,2.0,,3982.8900145795924,3182.269004236745,587.2902605537606,9.195383788842143
483.454,0.783356,-0.0351697,1293.69,7.42233,-0.00408624,-0.59232,179.455,3184.35,3.34852e-05,-0.59221,0.622598,-0.209138,-0.00408624,-2.30779,0.00199469,-0.00363857,11.4631,-0.0128848,0.783364,-0.0342888,11.4637,-180.545,-0.901837,-0.132222,0.0,0.473837,-2.691,0,5.0,-0.139332,0.0115814,-0.697109,2375.83,-5.84423,0,1.1708e-16,0,-1.0191e-17,16.9934,0.0627627,16.9934,0,-8.46139,-0.364803,0.0,1286.6,-37.6895,89.4612,0,0.0,0,0.0,6.67182,-4.14884e-12,6.67182,0,0.0,-7.1113e-10,0.377396,5745.0,298.855,0,-7.7809e-13,0,-7.63326e-18,54.0,-0.0339758,54.0,0,1.44155,-3.97799e-10,-0.306422,6056.7,-634.534,0,-7.94212e-09,0,-2.23542e-08,48.5,0.0275863,48.5,0,-1.30318,999.0,1.0,2.0,,3982.9400146256494,3182.31900420886,587.3402600232073,9.14547760201192
483.47,0.803969,0.00587679,1293.64,7.42287,-0.00404147,-0.595531,179.453,3196.7,5.67168e-05,-0.595421,0.597943,-0.19296,-0.00404147,1.49302,0.00316587,-0.0036577,11.5075,-0.0128882,0.803911,0.00677775,11.5081,-180.547,0.460077,-0.132218,0.0,0.480419,-2.691,0,5.0,-0.139332,0.0114892,-0.711624,2375.9,-5.85404,0,1.11632e-16,0,-9.716720000000001e-18,16.994,0.064087,16.994,0,-8.63725,-0.363681,0.0,1286.61,-37.6605,89.4612,0,0.0,0,0.0,6.65128,-4.60268e-12,6.65128,0,0.0,-9.54263e-10,0.377398,5744.92,298.632,0,-9.85476e-13,0,-9.64781e-18,54.0,-0.0339862,54.0,0,1.44155,-6.21142e-10,-0.306422,6056.51,-634.444,0,-6.15579e-09,0,-2.23513e-08,48.5,0.027593,48.5,0,-1.30318,999.0,1.0,2.0,,3982.9900146717787,3182.369004181067,587.3902594932408,9.09557247768949
483.486,0.853206,-0.0183594,1293.59,7.42342,-0.00398082,-0.598475,179.451,3209.14,0.000186284,-0.598365,-0.0745618,-0.17651,-0.00398082,-0.713236,0.00433418,-0.00367535,11.5523,-0.0130498,0.853177,-0.0173951,11.5529,-180.549,-2.02974,-0.133836,0.0,0.487002,-2.691,0,5.0,-0.139332,0.0113961,-0.725928,2375.98,-5.86482,0,1.0662e-16,0,-9.280480000000001e-18,16.9947,0.0653636,16.9947,0,-8.81052,-0.36253,0.0,1286.61,-37.6308,89.4612,0,0.0,0,0.0,6.63026,-1.57979e-12,6.63026,0,0.0,-2.92517e-10,0.377398,5744.84,298.403,0,-1.30422e-12,0,-1.27077e-17,54.0,-0.0339809,54.0,0,1.44156,-2.40794e-10,-0.306423,6056.31,-634.352,0,-4.63267e-09,0,-2.23483e-08,48.5,0.0275885,48.5,0,-1.30318,999.0,1.0,2.0,,3983.0400147188398,3182.419004152856,587.4402589544715,9.045667695444005
483.502,0.806429,-0.0060141,1293.54,7.42397,-0.00389491,-0.601176,179.449,3221.66,0.000102926,-0.601065,0.557285,-0.163136,-0.00389491,5.1929e-05,0.00466214,-0.00368893,11.5974,-0.0130707,0.806312,-0.00510433,11.598,-180.551,-0.0172425,-0.133332,0.0,0.477128,-2.691,0,5.0,-0.139332,0.0113027,-0.740178,2376.05,-5.87584,0,1.01722e-16,0,-8.85413e-18,16.9953,0.0666278,16.9953,0,-8.98312,-0.361371,0.0,1286.61,-37.601,89.4612,0,0.0,0,0.0,6.60911,2.3463e-12,6.60911,0,0.0,6.04305e-10,0.377399,5744.76,298.171,0,-1.65189e-12,0,-1.60392e-17,54.0,-0.0339715,54.0,0,1.44156,2.96385e-10,-0.306424,6056.11,-634.258,0,-3.17792e-09,0,-2.23452e-08,48.5,0.027581,48.5,0,-1.30319,999.0,1.0,2.0,,3983.090014765976,3182.469004124741,587.4902584163085,8.995764004291134
483.518,0.713873,0.0090859,1293.49,7.42453,-0.00383532,-0.603647,179.446,3234.22,-0.000140401,-0.603535,2.24199,-0.146243,-0.00383532,1.25814,0.00333042,-0.00370475,11.6426,-0.0130339,0.713744,0.00988589,11.6432,-180.554,0.212225,-0.133359,0.0,0.480419,-2.691,0,5.0,-0.139332,0.0112093,-0.754428,2376.13,-5.88686,0,9.68237e-17,0,-8.42777e-18,16.996,0.0678919,16.996,0,-9.15572,-0.360212,0.0,1286.61,-37.5712,89.4612,0,0.0,0,0.0,6.58796,6.27239e-12,6.58796,0,0.0,1.50113e-09,0.377399,5744.68,297.94,0,-1.99956e-12,0,-1.93706e-17,54.0,-0.0339621,54.0,0,1.44156,8.33564e-10,-0.306425,6055.91,-634.165,0,-1.72318e-09,0,-2.23422e-08,48.5,0.0275736,48.5,0,-1.30319,999.0,1.0,2.0,,3983.140014814049,3182.5190040962148,587.5402578693828,8.945860677481003
483.534,0.757175,-0.0177596,1293.43,7.42509,-0.00379893,-0.605834,179.444,3246.91,2.16716e-05,-0.605722,1.75068,-0.127806,-0.00379893,-0.603132,0.00285722,-0.00372114,11.6883,-0.0131568,0.757099,-0.0169065,11.6889,-180.556,-1.09845,-0.134956,0.0,0.480419,-2.691,0,5.0,-0.139332,0.0111202,-0.768575,2376.2,-5.89816,0,9.25337e-17,0,-8.05436e-18,16.9966,0.0691637,16.9966,0,-9.32706,-0.359097,0.0,1286.61,-37.5424,89.4612,0,0.0,0,0.0,6.56756,3.80466e-12,6.56756,0,0.0,1.28201e-09,0.377399,5744.6,297.715,0,-2.74275e-12,0,-2.65545e-17,54.0,-0.0339608,54.0,0,1.44156,6.25198e-10,-0.306427,6055.72,-634.074,0,-4.64873e-10,0,-2.23392e-08,48.5,0.0275728,48.5,0,-1.3032,999.0,1.0,2.0,,3983.200014862162,3182.5790040677743,587.6002573187047,8.885986559077267
483.55,0.794657,-0.00413861,1293.38,7.42566,-0.00373304,-0.607723,179.442,3259.67,-2.59384e-05,-0.607611,1.12112,-0.109661,-0.00373304,0.26882,0.00430035,-0.00373748,11.7342,-0.0132369,0.794609,-0.00324172,11.7348,-180.558,0.321148,-0.135002,0.0,0.473837,-2.691,0,5.0,-0.139332,0.0110328,-0.782685,2376.28,-5.90956,0,8.8467e-17,0,-7.700390000000001e-18,16.9972,0.0704382,16.9972,0,-9.49794,-0.357998,0.0,1286.61,-37.514,89.4612,0,0.0,0,0.0,6.54744,-1.01024e-12,6.54744,0,0.0,6.53229e-10,0.3774,5744.52,297.493,0,-3.63113e-12,0,-3.51525e-17,54.0,-0.0339625,54.0,0,1.44156,1.43144e-10,-0.306428,6055.53,-633.984,0,7.21321e-10,0,-2.23363e-08,48.5,0.0275744,48.5,0,-1.3032,999.0,1.0,2.0,,3983.250014911255,3182.629004038943,587.650256763694,8.836085010659563
