Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1
225.376,0.0344668,-0.0521046,4551.53,6.91482,-0.0282397,-0.3918,179.902,19854.8,-1.93e-05,-0.391723,0.203455,-0.00252017,-0.0282397,0.210349,-0.00106346,-0.00256735,71.4756,0.00707289,0.0344779,-0.0521091,71.4773,-180.098,0.407497,-0.1522,0.0,0.210553,-0.567,0,-1.0,0.412099,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.192558,0.358922,5713.41,-141.634,0,8.32e-08,0,-3.12e-09,52.6572,-0.0323142,52.6572,0,1.40594,1.455,0.00204263,4476.32,26.493,0,5.65e-19,0,-5.57e-17,6.43607,-0.000183779,6.43607,0,0.065412,999.0,4.0,2.0,725.1000190427475,75.52398243996645
225.392,0.0748599,-0.0527344,4551.22,6.91534,-0.0282585,-0.391838,179.9,19855.5,2.14e-05,-0.391761,-0.437598,-0.00236014,-0.0282585,0.0822308,-0.0012587,-0.00256759,71.4783,0.00707969,0.0748751,-0.0527431,71.4799,-180.1,-0.60664,-0.152577,0.0,0.207262,-0.567,0,-1.0,0.411648,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.190995,0.359069,5713.43,-141.867,0,8.91e-08,0,-3.15e-09,52.6681,-0.0323326,52.6681,0,1.40622,1.455,0.00216035,4476.32,26.4637,0,5.92e-19,0,-5.64e-17,6.51975,-0.000194337,6.51975,0,0.0682997,999.0,4.0,2.0,725.4100189156719,75.21399009383585
225.407,0.0399238,-0.052712,4550.91,6.91586,-0.028271,-0.391879,179.897,19856.2,-3.85e-05,-0.391801,-0.0674397,-0.00239764,-0.028271,0.102333,-0.000684335,-0.00256756,71.4807,0.00708138,0.0399054,-0.0527149,71.4824,-180.103,0.0012573,-0.15227,0.0,0.203971,-0.567,0,-1.0,0.411199,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.18942,0.359216,5713.44,-142.105,0,9.49e-08,0,-3.17e-09,52.6791,-0.0323365,52.6791,0,1.40651,1.455,0.00229074,4476.32,26.4331,0,6.23e-19,0,-5.71e-17,6.60522,-0.000206028,6.60522,0,0.0714391,999.0,4.0,2.0,725.7200187890783,74.90399781466658
225.423,0.0522209,-0.0530019,4550.59,6.91641,-0.0282758,-0.391917,179.895,19856.9,-8.58e-06,-0.39184,-0.0698196,-0.00218441,-0.0282758,0.0637355,0.000596215,-0.00256783,71.4831,0.00708935,0.052246,-0.0530091,71.4848,-180.105,-0.0958347,-0.152295,0.0,0.20068,-0.558,0,-1.0,0.410723,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.187845,0.359363,5713.46,-142.343,0,1.01e-07,0,-3.19e-09,52.6901,-0.0323404,52.6901,0,1.40679,1.455,0.00242112,4476.32,26.4026,0,6.53e-19,0,-5.78e-17,6.69069,-0.000217718,6.69069,0,0.0745786,999.0,4.0,2.0,726.0400186559058,74.58400573694148
225.439,0.0318043,-0.0528612,4550.27,6.91697,-0.0282529,-0.391946,179.892,19857.6,-3.79e-05,-0.391869,0.228899,-0.00126274,-0.0282529,-0.344367,0.00160685,-0.00256821,71.4856,0.00711298,0.0317975,-0.0528642,71.4873,-180.108,-0.402819,-0.15186,0.0,0.203971,-0.558,0,-1.0,0.410217,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.186297,0.359508,5713.48,-142.58,0,1.06e-07,0,-3.22e-09,52.7009,-0.0323497,52.7009,0,1.40707,1.455,0.00255803,4476.32,26.3718,0,6.84e-19,0,-5.84e-17,6.77555,-0.000230033,6.77555,0,0.077829,999.0,4.0,2.0,726.3600185210089,74.2640136414735
225.455,0.0476927,-0.053816,4549.96,6.91754,-0.0282141,-0.391959,179.89,19858.2,-3.74e-05,-0.391882,-0.0639511,-0.000697072,-0.0282141,-0.281549,0.00291531,-0.00256824,71.488,0.00712213,0.0476934,-0.0538211,71.4897,-180.11,-0.378477,-0.151676,0.0,0.203971,-0.558,0,-1.0,0.409729,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.184792,0.359649,5713.5,-142.814,0,1.12e-07,0,-3.24e-09,52.7113,-0.0323678,52.7113,0,1.40734,1.455,0.00270585,4476.32,26.3406,0,7.17e-19,0,-5.91e-17,6.8594,-0.000243394,6.8594,0,0.081265,999.0,4.0,2.0,726.6700183846666,73.95402111969032
225.472,0.0328476,-0.0522723,4549.63,6.91814,-0.0281854,-0.391955,179.887,19858.9,-2.07e-05,-0.391877,0.105596,0.000846067,-0.0281854,0.440224,0.00109231,-0.00256871,71.4904,0.00713247,0.0328239,-0.0522742,71.4921,-180.113,0.16233,-0.151459,0.0,0.207262,-0.558,0,-1.0,0.409212,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.183287,0.35979,5713.51,-143.048,0,1.18e-07,0,-3.26e-09,52.7218,-0.032386,52.7218,0,1.40762,1.455,0.00285368,4476.32,26.3095,0,7.51e-19,0,-5.97e-17,6.94324,-0.000256756,6.94324,0,0.0847011,999.0,4.0,2.0,727.0000182416638,73.62402921587227
225.487,0.0365703,-0.0557781,4549.32,6.91873,-0.0281584,-0.391945,179.885,19859.5,-1.01e-05,-0.391868,0.062287,8.22e-05,-0.0281584,0.0917345,0.00164318,-0.00256789,71.4927,0.00714793,0.0365515,-0.0557807,71.4944,-180.115,0.458755,-0.150879,0.0,0.203971,-0.549,0,-1.0,0.408681,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.181792,0.359931,5713.53,-143.281,0,1.23e-07,0,-3.28e-09,52.7323,-0.0324014,52.7323,0,1.40789,1.455,0.0030071,4476.33,26.2781,0,7.85e-19,0,-6.03e-17,7.02707,-0.000270582,7.02707,0,0.0882343,999.0,4.0,2.0,727.3100181020151,73.31403665228682
225.503,0.0210293,-0.0507428,4549.0,6.91934,-0.0281296,-0.391946,179.883,19860.2,-4.87e-05,-0.391869,0.137465,-7.39e-05,-0.0281296,-0.07909,0.00143954,-0.00256753,71.495,0.00717589,0.0209925,-0.0507426,71.4967,-180.117,0.378163,-0.150216,0.0,0.20068,-0.549,0,-1.0,0.408137,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.180325,0.36007,5713.55,-143.515,0,1.29e-07,0,-3.3e-09,52.7425,-0.0324086,52.7425,0,1.40816,1.455,0.00317735,4476.33,26.2458,0,8.23e-19,0,-6.09e-17,7.11087,-0.000285807,7.11087,0,0.0920598,999.0,4.0,2.0,727.6300179582723,72.99404439100219
225.52,0.0337552,-0.0534658,4548.67,6.91999,-0.0281053,-0.39194,179.88,19860.8,-3.07e-05,-0.391862,0.149703,0.000893756,-0.0281053,-0.433234,0.00114956,-0.00256757,71.4973,0.00720412,0.0337612,-0.05347,71.499,-180.12,-0.0437812,-0.14958,0.0,0.203971,-0.54,0,-1.0,0.407562,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.178858,0.360209,5713.57,-143.749,0,1.34e-07,0,-3.32e-09,52.7527,-0.0324159,52.7527,0,1.40843,1.455,0.00334761,4476.33,26.2135,0,8.61e-19,0,-6.15e-17,7.19466,-0.000301032,7.19466,0,0.0958854,999.0,4.0,2.0,727.9600178060745,72.66405225639504
225.536,0.0362582,-0.047504,4548.36,6.92063,-0.0280807,-0.391919,179.878,19861.5,-5.53e-05,-0.391842,0.0292019,0.0015372,-0.0280807,0.576828,0.00187652,-0.00256745,71.4996,0.00724406,0.0362416,-0.0475067,71.5013,-180.122,0.604294,-0.148806,0.0,0.203971,-0.531,0,-1.0,0.40699,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.177396,0.360347,5713.59,-143.983,0,1.39e-07,0,-3.34e-09,52.7629,-0.032424,52.7629,0,1.4087,1.455,0.00352097,4476.33,26.181,0,9e-19,0,-6.21e-17,7.27845,-0.000316578,7.27845,0,0.0997629,999.0,4.0,2.0,728.2700176572818,72.35405944545786
225.551,0.0499292,-0.0496546,4548.05,6.92126,-0.0280442,-0.391888,179.876,19862.0,-8.39e-06,-0.391811,-0.0779238,0.00246438,-0.0280442,0.129018,0.00277022,-0.00256729,71.5017,0.00728748,0.0499466,-0.0496612,71.5034,-180.124,0.34607,-0.147821,0.0,0.20068,-0.522,0,-1.0,0.406405,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.175966,0.360484,5713.6,-144.217,0,1.43e-07,0,-3.36e-09,52.7729,-0.0324383,52.7729,0,1.40896,1.455,0.00371623,4476.33,26.1476,0,9.42e-19,0,-6.27e-17,7.36225,-0.000334387,7.36225,0,0.104007,999.0,4.0,2.0,728.5800175113695,72.04406679434209
225.567,0.0287757,-0.0497515,4547.73,6.92192,-0.0279703,-0.391838,179.873,19862.7,3.19e-05,-0.391761,0.290421,0.00366005,-0.0279703,0.1914,0.00670871,-0.00256719,71.5039,0.00734193,0.0287717,-0.0497545,71.5056,-180.127,0.0220825,-0.14659,0.0,0.203971,-0.504,0,-1.0,0.405826,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.174537,0.36062,5713.62,-144.45,0,1.48e-07,0,-3.38e-09,52.7829,-0.0324525,52.7829,0,1.40923,1.455,0.0039115,4476.33,26.1141,0,9.85e-19,0,-6.32e-17,7.44606,-0.000352196,7.44606,0,0.108252,999.0,4.0,2.0,728.9000173593407,71.72407436311977
225.584,0.033956,-0.0472519,4547.4,6.92262,-0.0278224,-0.391776,179.871,19863.3,7.24e-06,-0.391699,0.0496911,0.00397259,-0.0278224,0.430759,0.0107761,-0.00256656,71.5061,0.00743794,0.0339615,-0.0472561,71.5078,-180.129,0.924874,-0.144135,0.0,0.20068,-0.477,0,-1.0,0.405196,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.173107,0.360756,5713.64,-144.684,0,1.52e-07,0,-3.4e-09,52.7928,-0.0324668,52.7928,0,1.40949,1.455,0.00410676,4476.33,26.0807,0,1.03e-18,0,-6.38e-17,7.52986,-0.000370005,7.52986,0,0.112496,999.0,4.0,2.0,729.2300171991175,71.39408206584315
225.6,0.0236455,-0.0482309,4547.09,6.92331,-0.0276226,-0.391703,179.869,19863.9,-6.44e-06,-0.391626,0.328244,0.0050679,-0.0276226,-0.0239676,0.0141234,-0.00256632,71.5082,0.00754715,0.0236366,-0.0482331,71.5099,-180.131,0.472275,-0.141331,0.0,0.203971,-0.459,0,-1.0,0.404572,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.171741,0.360886,5713.66,-144.914,0,1.56e-07,0,-3.41e-09,52.8024,-0.0324814,52.8024,0,1.40975,1.455,0.0043254,4476.33,26.0467,0,1.07e-18,0,-6.43e-17,7.61203,-0.000389522,7.61203,0,0.117098,999.0,4.0,2.0,729.5400170423388,71.0840890708752
225.616,0.0299884,-0.0463164,4546.77,6.92402,-0.0273725,-0.39162,179.866,19864.5,4.76e-05,-0.391543,0.0646186,0.00529145,-0.0273725,0.603877,0.0175748,-0.00256543,71.5104,0.00768534,0.0299697,-0.0463186,71.512,-180.134,0.430818,-0.138032,0.0,0.203971,-0.423,0,-1.0,0.403935,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.170375,0.361016,5713.68,-145.143,0,1.6e-07,0,-3.43e-09,52.8119,-0.032496,52.8119,0,1.41,1.455,0.00454407,4476.33,26.0128,0,1.12e-18,0,-6.48e-17,7.69419,-0.00040904,7.69419,0,0.1217,999.0,4.0,2.0,729.8600168818126,70.76409639443197
225.632,0.017993,-0.0431118,4546.45,6.92473,-0.0270607,-0.391533,179.864,19865.0,1.72e-05,-0.391456,0.299259,0.00523456,-0.0270607,0.176152,0.0208304,-0.00256465,71.5125,0.00783263,0.017975,-0.0431128,71.5141,-180.136,0.431958,-0.133487,0.0,0.20068,-0.396,0,-1.0,0.403285,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.169009,0.361146,5713.7,-145.373,0,1.64e-07,0,-3.45e-09,52.8214,-0.0325106,52.8214,0,1.41025,1.455,0.00476273,4476.33,25.9788,0,1.17e-18,0,-6.53e-17,7.77636,-0.000428559,7.77636,0,0.126302,999.0,4.0,2.0,730.1800167221186,70.4441037916792
225.648,0.0328366,-0.044197,4546.13,6.92546,-0.0266996,-0.391457,179.862,19865.6,7.61e-05,-0.39138,0.0146178,0.00480688,-0.0266996,-0.249374,0.0235523,-0.00256368,71.5146,0.0079537,0.0328177,-0.0441997,71.5162,-180.138,-0.408133,-0.12916,0.0,0.197388,-0.369,6,-1.0,0.402623,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.16767,0.361274,5713.71,-145.602,0,1.67e-07,0,-3.47e-09,52.8308,-0.032519,52.8308,0,1.41051,1.455,0.00500603,4476.33,25.944,0,1.22e-18,0,-6.57e-17,7.85853,-0.000450355,7.85853,0,0.131292,999.0,4.0,2.0,730.5000165589947,70.12411107523297
225.664,0.0491342,-0.0447332,4545.81,6.9262,-0.0262912,-0.391377,179.86,19866.2,4.98e-05,-0.391299,-0.0989266,0.00521483,-0.0262912,0.181641,0.0274735,-0.00256316,71.5166,0.00803472,0.0491467,-0.0447398,71.5183,-180.14,0.272888,-0.124152,0.0,0.197388,-0.351,0,-1.0,0.401947,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.166337,0.361401,5713.73,-145.832,0,1.7e-07,0,-3.48e-09,52.84,-0.0325261,52.84,0,1.41075,1.455,0.00525508,4476.33,25.9089,0,1.27e-18,0,-6.61e-17,7.9407,-0.000472685,7.9407,0,0.136373,999.0,4.0,2.0,730.8200163946246,69.80411833867723
225.68,0.03371,-0.0398313,4545.5,6.92694,-0.0258217,-0.391289,179.858,19866.7,7.77e-05,-0.391212,-0.0326359,0.00541989,-0.0258217,0.717272,0.0311423,-0.00256248,71.5186,0.00806367,0.0337041,-0.0398349,71.5203,-180.142,0.300712,-0.119368,0.0,0.20068,-0.333,0,-1.0,0.40126,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.165004,0.361529,5713.75,-146.061,0,1.73e-07,0,-3.5e-09,52.8493,-0.0325331,52.8493,0,1.411,1.455,0.00550413,4476.33,25.8738,0,1.33e-18,0,-6.66e-17,8.02288,-0.000495014,8.02288,0,0.141454,999.0,4.0,2.0,731.1300162313703,69.49412522712691
225.696,0.0226289,-0.0388409,4545.18,6.9277,-0.0253113,-0.391206,179.856,19867.3,9.79e-05,-0.391129,0.261615,0.00501557,-0.0253113,-0.0708258,0.0317055,-0.00256168,71.5206,0.00805553,0.0226166,-0.0388429,71.5223,-180.144,-0.148868,-0.114398,0.0,0.194097,-0.324,0,-1.0,0.40056,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.163642,0.361659,5713.77,-146.3,0,1.75e-07,0,-3.52e-09,52.8588,-0.0325454,52.8588,0,1.41126,1.455,0.00578493,4476.33,25.8365,0,1.38e-18,0,-6.7e-17,8.10826,-0.000520355,8.10826,0,0.147067,999.0,4.0,2.0,731.4500160645905,69.17413244768623
225.712,0.0436277,-0.0365028,4544.86,6.92847,-0.0247942,-0.391125,179.854,19867.9,0.000102693,-0.391048,-0.178632,0.00510404,-0.0247942,0.626,0.0329216,-0.00256094,71.5226,0.00802397,0.0436075,-0.0365066,71.5243,-180.146,0.770446,-0.109387,0.0,0.197388,-0.297,0,-1.0,0.399847,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.162262,0.36179,5713.79,-146.544,0,1.78e-07,0,-3.54e-09,52.8685,-0.0325608,52.8685,0,1.41151,1.455,0.00608487,4476.33,25.798,0,1.45e-18,0,-6.74e-17,8.19558,-0.00054751,8.19558,0,0.153002,999.0,4.0,2.0,731.7700158966624,68.85413964825102
225.728,0.0293407,-0.0341601,4544.54,6.92925,-0.0242599,-0.391042,179.853,19868.4,4.96e-05,-0.390965,0.0346955,0.00526578,-0.0242599,0.567602,0.0347446,-0.00256014,71.5245,0.00798235,0.0293429,-0.0341637,71.5262,-180.147,0.823932,-0.104068,0.0,0.194097,-0.27,0,-1.0,0.399123,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.160882,0.361921,5713.81,-146.788,0,1.81e-07,0,-3.55e-09,52.8781,-0.0325762,52.8781,0,1.41177,1.455,0.00638482,4476.33,25.7595,0,1.51e-18,0,-6.78e-17,8.2829,-0.000574666,8.2829,0,0.158936,999.0,4.0,2.0,732.0900157276171,68.53414682888008
225.744,0.0382435,-0.0367684,4544.23,6.93004,-0.0236886,-0.390958,179.851,19868.9,9.27e-05,-0.390881,-0.0654999,0.00524096,-0.0236886,-0.0645692,0.0367872,-0.00255922,71.5264,0.00795132,0.0382536,-0.0367735,71.528,-180.149,0.248933,-0.0985779,0.0,0.194097,-0.234,6,-1.0,0.398387,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.159558,0.362047,5713.83,-147.026,0,1.82e-07,0,-3.57e-09,52.8873,-0.0325864,52.8873,0,1.41201,1.455,0.0067005,4476.33,25.7213,0,1.57e-18,0,-6.82e-17,8.36799,-0.000603014,8.36799,0,0.165065,999.0,4.0,2.0,732.4000155577022,68.22415352733618
225.76,0.0183433,-0.0328283,4543.91,6.93083,-0.0230721,-0.390881,179.85,19869.4,0.000100755,-0.390804,0.020179,0.00452445,-0.0230721,0.398013,0.0413685,-0.00255785,71.5282,0.00794224,0.0183142,-0.0328288,71.5299,-180.15,0.0595186,-0.092463,0.0,0.194097,-0.198,6,-1.0,0.39764,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.158267,0.36217,5713.85,-147.26,0,1.84e-07,0,-3.59e-09,52.8963,-0.0325935,52.8963,0,1.41225,1.455,0.00702566,4476.34,25.6832,0,1.64e-18,0,-6.85e-17,8.45175,-0.00063208,8.45175,0,0.17131,999.0,4.0,2.0,732.720015388572,67.9041607615386
225.776,0.0389081,-0.0288364,4543.59,6.93164,-0.0223442,-0.390807,179.848,19869.9,0.00014594,-0.39073,-0.097766,0.00462111,-0.0223442,0.197807,0.0484785,-0.00255688,71.53,0.00792409,0.0389226,-0.0288416,71.5317,-180.152,0.130695,-0.0854377,0.0,0.194097,-0.162,0,-1.0,0.396883,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.156976,0.362293,5713.87,-147.495,0,1.85e-07,0,-3.6e-09,52.9053,-0.0326005,52.9053,0,1.41249,1.455,0.00735082,4476.34,25.6451,0,1.71e-18,0,-6.89e-17,8.5355,-0.000661146,8.5355,0,0.177556,999.0,4.0,2.0,733.0400152163656,67.58416787983424
225.792,0.0304901,-0.0260868,4543.27,6.93245,-0.0215563,-0.390733,179.847,19870.4,0.000121188,-0.390656,0.117053,0.00503385,-0.0215563,0.339643,0.0508509,-0.00255607,71.5318,0.00790374,0.0305147,-0.0260916,71.5334,-180.153,0.373705,-0.0778714,0.0,0.197388,-0.117,6,-1.0,0.396115,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.155701,0.362414,5713.89,-147.729,0,1.87e-07,0,-3.62e-09,52.9142,-0.0326114,52.9142,0,1.41273,1.455,0.00769649,4476.34,25.6064,0,1.78e-18,0,-6.92e-17,8.61931,-0.00069221,8.61931,0,0.184094,999.0,4.0,2.0,733.3600150452041,67.2641750756118
225.808,0.0286627,-0.02319,4542.95,6.93327,-0.0207167,-0.390643,179.846,19870.9,0.000121731,-0.390566,0.0533016,0.00606755,-0.0207167,0.642173,0.0544605,-0.00255536,71.5336,0.00786296,0.0286738,-0.0231938,71.5352,-180.154,0.612682,-0.0700828,0.0,0.194097,-0.09,0,-1.0,0.395337,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.154442,0.362533,5713.91,-147.963,0,1.9e-07,0,-3.63e-09,52.923,-0.032626,52.923,0,1.41295,1.455,0.00806281,4476.34,25.5671,0,1.85e-18,0,-6.94e-17,8.70316,-0.000725288,8.70316,0,0.190928,999.0,4.0,2.0,733.6800148730734,66.94418225247713
225.824,0.0510202,-0.0253972,4542.64,6.93409,-0.019807,-0.390553,179.845,19871.4,0.00013186,-0.390476,-0.30752,0.00531272,-0.019807,0.293239,0.0595903,-0.00255396,71.5354,0.00777013,0.0510314,-0.0254034,71.537,-180.155,0.169686,-0.0622657,0.0,0.194097,-0.054,6,-1.0,0.39455,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.153183,0.362652,5713.93,-148.198,0,1.93e-07,0,-3.65e-09,52.9318,-0.0326406,52.9318,0,1.41318,1.455,0.00842913,4476.34,25.5278,0,1.93e-18,0,-6.97e-17,8.78701,-0.000758365,8.78701,0,0.197762,999.0,4.0,2.0,733.9900147022082,66.63418902971763
225.84,0.0266825,-0.0191907,4542.32,6.93493,-0.018846,-0.390473,179.844,19871.9,0.000117819,-0.390396,0.105079,0.00483174,-0.018846,0.439045,0.0603646,-0.00255292,71.5371,0.00764661,0.0266877,-0.0191939,71.5387,-180.156,0.41691,-0.054021,0.0,0.20068,-0.027,0,-1.0,0.393754,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.151936,0.362771,5713.95,-148.433,0,1.95e-07,0,-3.66e-09,52.9405,-0.0326548,52.9405,0,1.41341,1.455,0.0088121,4476.34,25.4881,0,2e-18,0,-7e-17,8.87085,-0.000792932,8.87085,0,0.204826,999.0,4.0,2.0,734.3100145282274,66.31419616601606
225.855,0.0279715,-0.017376,4542.01,6.93574,-0.0178708,-0.390393,179.843,19872.3,0.000101272,-0.390316,-0.0303034,0.00527018,-0.0178708,0.277804,0.064547,-0.00255221,71.5388,0.00748548,0.0279602,-0.0173785,71.5404,-180.157,1.18834,-0.0458339,0.0,0.197388,0.0,0,-1.0,0.392975,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.15071,0.36289,5713.97,-148.667,0,1.97e-07,0,-3.68e-09,52.949,-0.0326684,52.949,0,1.41365,1.455,0.00922294,4476.34,25.4477,0,2.09e-18,0,-7.02e-17,8.95464,-0.000829994,8.95464,0,0.212277,999.0,4.0,2.0,734.6200143614844,66.00420319243031
225.872,0.0120648,-0.0180118,4541.68,6.9366,-0.0168103,-0.390312,179.842,19872.8,0.00012768,-0.390235,0.189843,0.00443828,-0.0168103,-0.134809,0.0636731,-0.00255157,71.5405,0.00725868,0.0120543,-0.0180127,71.5421,-180.158,0.656174,-0.0378898,0.0,0.20068,0.027,0,-1.0,0.392137,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.149483,0.363009,5713.99,-148.902,0,1.99e-07,0,-3.69e-09,52.9576,-0.032682,52.9576,0,1.41388,1.455,0.00963377,4476.34,25.4072,0,2.17e-18,0,-7.04e-17,9.03844,-0.000867055,9.03844,0,0.219727,999.0,4.0,2.0,734.9500141855633,65.6742107783568
225.888,0.037318,-0.0138039,4541.36,6.93745,-0.0157747,-0.390241,179.842,19873.3,0.000101156,-0.390164,-0.290743,0.00422046,-0.0157747,-0.215259,0.0658796,-0.00255106,71.5422,0.00703788,0.0372928,-0.0138066,71.5439,-180.158,-0.0874024,-0.030059,0.0,0.20068,0.054,0,-1.0,0.391316,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.148264,0.363127,5714.01,-149.136,0,2.01e-07,0,-3.71e-09,52.9661,-0.0326931,52.9661,0,1.41412,1.455,0.0100567,4476.34,25.3665,0,2.25e-18,0,-7.05e-17,9.12223,-0.00090519,9.12223,0,0.227341,999.0,4.0,2.0,735.2700140129497,65.35421805899337
