ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,Unnamed: 87,distance_to_inter_0
189.36,11.0804,-0.0184256,5302.16,7.23557,-0.00117725,-0.568709,-179.609,1083.51,6.89098e-06,-0.5686,-177.244,0.0172077,-0.00117725,-0.663816,-0.0264414,-0.00362929,3.90042,0.000660256,11.0799,-0.0202988,3.90062,-179.609,-0.0660779,-7.37984e-05,0.0,0.519912,-0.351,-24,-1.0,0.166358,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.11327,5283.06,-0.0539745,0,0.0,0,0.0,26.8547,-0.370105,26.8547,0,31.5885,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.530467913551583
189.376,11.0682,-0.015856,5302.15,7.23545,-0.00159284,-0.567753,-179.609,1091.3,-0.000323293,-0.567644,-177.215,0.0136613,-0.00159284,-1.23228,-0.0256543,-0.00362797,3.92848,3.50089e-05,11.0676,-0.0159515,3.92868,-179.609,-0.565408,-0.00714344,0.0,0.523203,-0.801,-24,-1.0,0.166489,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.13584,5283.16,-0.128134,0,0.0,0,0.0,26.9111,-0.371956,26.9111,0,31.6958,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.520467370376974
189.392,11.064,-0.0209626,5302.13,7.23533,-0.00202442,-0.566845,-179.609,1099.12,-0.000433575,-0.566736,-176.811,0.011512,-0.00202442,-1.0584,-0.0280048,-0.00362678,3.95663,-0.000647788,11.0635,-0.0191475,3.95683,-179.609,-0.842749,-0.0142059,0.0,0.523203,-1.206,-24,-1.0,0.166621,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.15224,5283.25,-0.197645,0,0.0,0,0.0,26.9655,-0.373497,26.9655,0,31.7571,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.500467010407867
189.408,11.0596,-0.00891894,5302.11,7.23522,-0.0024511,-0.565992,-179.609,1106.99,-0.000360059,-0.565883,-176.687,0.00735151,-0.0024511,0.34043,-0.026179,-0.00362534,3.98496,-0.00132529,11.0591,-0.00523657,3.98516,-179.609,-0.627124,-0.0214461,0.0,0.533076,-1.62,-24,-1.0,0.166754,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.16817,5283.34,-0.266803,0,0.0,0,0.0,27.0197,-0.375014,27.0197,0,31.8149,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.480466710960727
189.424,11.094,-0.0286087,5302.09,7.2351,-0.0028971,-0.565189,-179.61,1114.92,8.73406e-05,-0.56508,-177.172,0.00467037,-0.0028971,-1.39039,-0.0283422,-0.00362476,4.01349,-0.00208,11.0935,-0.0228544,4.0137,-179.61,-0.766915,-0.0295669,0.0,0.536367,-2.034,-18,-1.0,0.166888,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.18409,5283.44,-0.33596,0,0.0,0,0.0,27.0738,-0.376531,27.0738,0,31.8727,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.460466350992117
189.44,11.0663,-0.0428522,5302.08,7.23499,-0.00334103,-0.564439,-179.61,1122.92,0.000524203,-0.56433,-177.008,0.00105137,-0.00334103,-2.03465,-0.0277384,-0.00362393,4.04232,-0.00285363,11.0657,-0.0350341,4.04253,-179.61,-1.48544,-0.0366019,0.0,0.542949,-2.421,-24,-1.0,0.167023,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.19861,5283.54,-0.407548,0,0.0,0,0.0,27.1312,-0.377882,27.1312,0,31.9157,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.45046586842942
189.456,11.0853,-0.0387929,5302.06,7.23488,-0.00375469,-0.563731,-179.611,1130.97,-0.000364225,-0.563622,-177.238,-0.00136297,-0.00375469,-2.13824,-0.0257953,-0.00362393,4.07126,-0.00355796,11.0848,-0.0290987,4.07148,-179.611,0.253952,-0.0428386,0.0,0.556114,-2.808,-18,-1.0,0.167158,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.21245,5283.64,-0.480308,0,0.0,0,0.0,27.19,-0.379152,27.19,0,31.9515,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.430465568966973
189.472,11.0392,-0.0201908,5302.04,7.23478,-0.00415124,-0.563083,-179.612,1139.1,4.24273e-05,-0.562974,-176.282,-0.00562581,-0.00415124,-0.404894,-0.0239394,-0.0036228,4.10055,-0.00418254,11.0386,-0.00892382,4.10076,-179.612,-1.31353,-0.0503995,0.0,0.562696,-3.114,-18,-1.0,0.167295,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.22628,5283.74,-0.553068,0,0.0,0,0.0,27.2489,-0.380423,27.2489,0,31.9873,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.410465330024802
189.488,11.0695,-0.0503556,5302.02,7.23468,-0.0045159,-0.562515,-179.612,1147.37,0.000397941,-0.562406,-176.793,-0.0121473,-0.0045159,-2.82297,-0.0238615,-0.00362141,4.13031,-0.00484924,11.069,-0.0373516,4.13053,-179.612,-0.543062,-0.0555464,0.0,0.572569,-3.411,-18,-1.0,0.167432,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.23856,5283.85,-0.622198,0,0.0,0,0.0,27.3061,-0.381505,27.3061,0,32.013,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.39046509110096
189.504,11.0916,-0.0421776,5302.0,7.23457,-0.00486584,-0.562093,-179.613,1155.75,0.000591039,-0.561984,-177.601,-0.0234871,-0.00486584,-2.21171,-0.0192507,-0.00361799,4.16049,-0.00549271,11.091,-0.0275251,4.1607,-179.613,-1.14566,-0.0618919,0.0,0.589024,-3.663,-18,-1.0,0.167571,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.25011,5283.95,-0.689603,0,0.0,0,0.0,27.3625,-0.382499,27.3625,0,32.034,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.370464791660684
189.52,11.0386,-0.082135,5301.98,7.23447,-0.00512144,-0.561852,-179.614,1164.25,-0.000564522,-0.561743,-176.09,-0.0338426,-0.00512144,-6.20703,-0.0157173,-0.00361551,4.19108,-0.0061393,11.0381,-0.0659565,4.1913,-179.614,-1.9365,-0.0674305,0.0,0.598897,-3.861,-6,-1.0,0.16771,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.26165,5284.05,-0.757008,0,0.0,0,0.0,27.419,-0.383492,27.419,0,32.0549,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.350464552762585
189.536,11.0798,-0.0507198,5301.97,7.23438,-0.00530286,-0.561774,-179.616,1172.91,-0.000225179,-0.561665,-176.185,-0.0432065,-0.00530286,-2.94924,-0.00902285,-0.00361386,4.22224,-0.00670563,11.0794,-0.0331154,4.22247,-179.616,-0.942367,-0.0707529,0.0,0.608771,-4.023,-6,-1.0,0.16785,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.27201,5284.16,-0.823088,0,0.0,0,0.0,27.4754,-0.384415,27.4754,0,32.0668,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.340464191178647
189.552,11.0461,-0.0280337,5301.95,7.23428,-0.005392,-0.561845,-179.617,1181.75,-0.000522703,-0.561736,-176.133,-0.0530396,-0.005392,-1.60597,-0.00335768,-0.00361275,4.25407,-0.00710933,11.0455,-0.00956422,4.25429,-179.617,-0.699174,-0.0736913,0.0,0.615353,-4.131,0,-1.0,0.167991,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.2814,5284.26,-0.888095,0,0.0,0,0.0,27.5318,-0.38528,27.5318,0,32.0715,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.32046395227357
189.568,11.0649,-0.0549537,5301.93,7.23419,-0.00540823,-0.562061,-179.618,1190.76,3.34864e-05,-0.561953,-175.794,-0.0611035,-0.00540823,-4.66024,0.000455269,-0.00361323,4.28649,-0.00750915,11.0645,-0.0355616,4.28672,-179.618,-2.18037,-0.0759928,0.0,0.631808,-4.203,0,-1.0,0.168132,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.2908,5284.37,-0.953101,0,0.0,0,0.0,27.5883,-0.386146,27.5883,0,32.0761,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.30046377393326
189.584,11.0579,-0.0225306,5301.91,7.2341,-0.00536574,-0.562413,-179.619,1199.96,-8.48183e-05,-0.562305,-175.767,-0.0706091,-0.00536574,-1.30115,0.00340256,-0.00361319,4.31963,-0.00778289,11.0573,-0.00259821,4.31986,-179.619,-1.12566,-0.07781,0.0,0.63839,-4.23,0,-1.0,0.168275,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.29852,5284.47,-1.01704,0,0.0,0,0.0,27.6447,-0.386864,27.6447,0,32.0683,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.280463595630266
189.6,11.0534,-0.0547314,5301.89,7.234,-0.00526815,-0.562934,-179.62,1209.37,-0.000160772,-0.562825,-175.454,-0.0814707,-0.00526815,-3.94595,0.00809428,-0.0036134,4.3535,-0.00806352,11.053,-0.0342497,4.35374,-179.62,-1.53002,-0.0793746,0.0,0.644972,-4.239,0,-1.0,0.168418,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.304,5284.58,-1.07955,0,0.0,0,0.0,27.7012,-0.387385,27.7012,0,32.0438,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.260463356795555
189.616,11.0517,-0.016386,5301.87,7.23391,-0.00507503,-0.563627,-179.622,1219.02,-0.000394188,-0.563518,-175.178,-0.0922869,-0.00507503,-1.23332,0.0142093,-0.00361454,4.38821,-0.00822401,11.0512,0.0043344,4.38846,-179.622,-1.52574,-0.0806053,0.0,0.664719,-4.23,0,-1.0,0.168562,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.30948,5284.69,-1.14206,0,0.0,0,0.0,27.7576,-0.387906,27.7576,0,32.0194,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.240463178556944
189.632,11.0595,-0.0193576,5301.85,7.23382,-0.00482573,-0.56449,-179.623,1228.86,0.000354138,-0.564381,-174.835,-0.102777,-0.00482573,-1.18266,0.0163947,-0.00361658,4.42366,-0.00842614,11.059,0.0017156,4.4239,-179.623,-0.55617,-0.0801107,0.0,0.66801,-4.221,0,-1.0,0.168706,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.3126,5284.79,-1.20383,0,0.0,0,0.0,27.814,-0.3882,27.814,0,31.9776,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.220463000357725
189.648,11.0621,-0.0315586,5301.83,7.23373,-0.00452446,-0.565541,-179.624,1238.96,1.25105e-05,-0.565433,-174.605,-0.114987,-0.00452446,-2.0462,0.0188756,-0.00361953,4.46001,-0.00854778,11.0616,-0.0103511,4.46026,-179.624,-0.724329,-0.0809484,0.0,0.66801,-4.212,0,-1.0,0.168852,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.31025,5284.9,-1.2639,0,0.0,0,0.0,27.8705,-0.387967,27.8705,0,31.8957,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.20046282219616
189.664,11.0458,-0.0259648,5301.81,7.23364,-0.00420244,-0.566806,-179.625,1249.33,0.000437899,-0.566697,-174.042,-0.128875,-0.00420244,-2.03287,0.0199624,-0.00362313,4.49734,-0.00861139,11.0453,-0.00480894,4.49759,-179.625,-1.80153,-0.0813852,0.0,0.691047,-4.194,0,-1.0,0.168998,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.3079,5285.01,-1.32396,0,0.0,0,0.0,27.927,-0.387734,27.927,0,31.8137,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.18046264407417
189.68,11.039,-0.0676797,5301.79,7.23354,-0.00387928,-0.568313,-179.627,1259.96,0.000784882,-0.568204,-174.43,-0.146315,-0.00387928,-4.95092,0.017935,-0.00362596,4.53559,-0.00868472,11.0384,-0.046536,4.53584,-179.627,-1.34781,-0.0813361,0.0,0.697629,-4.185,0,-1.0,0.169144,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.30534,5285.12,-1.38317,0,0.0,0,0.0,27.9831,-0.387486,27.9831,0,31.7309,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.160462405361166
189.696,11.0467,-0.0615614,5301.77,7.23345,-0.0035513,-0.570134,-179.628,1270.85,0.000757689,-0.570025,-173.731,-0.166056,-0.0035513,-5.79603,0.0197929,-0.00362889,4.57479,-0.00876965,11.0463,-0.0403806,4.57504,-179.628,-3.21995,-0.0824383,0.0,0.707502,-4.176,0,-1.0,0.169292,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.30179,5285.23,-1.43846,0,0.0,0,0.0,28.0374,-0.387163,28.0374,0,31.6437,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.140462227304344
189.712,10.9943,-0.0244796,5301.75,7.23336,-0.0032248,-0.57225,-179.629,1282.03,-4.2212e-05,-0.572141,-172.728,-0.183229,-0.0032248,-2.14859,0.0196937,-0.00363521,4.61504,-0.00876127,10.9938,-0.00360339,4.6153,-179.629,-0.616045,-0.0821649,0.0,0.714084,-4.167,0,-1.0,0.16944,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0.123736,0,0,0,0,0,0,0,0,0,0.979997,4.29824,5285.34,-1.49374,0,0.0,0,0.0,28.0917,-0.38684,28.0917,0,31.5565,0.0,0.0,4476.3,27.6368,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,999.0,999.0,3.0,,25.12046204928553
