Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
377.118,10.8342,-0.0260262,1899.73,7.76856,-0.00307983,-0.486075,-178.874,1331.21,7.89e-05,-0.485979,-176.472,-0.0113503,-0.00307983,-1.63155,-0.00437776,-0.00319899,4.79218,-0.00454094,10.8337,-0.0157553,4.79236,-178.874,0.528889,-0.0476232,0.0,0.384979,-2.385,-6,-1.0,0.151303,-0.180314,-1.35e-06,1847.69,0.263934,0,0,0,0,3.29548,1.24e-07,3.29548,0,-8.46e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000156871,0.377378,6873.19,292.794,0,-1.33e-12,0,-1.31e-17,53.9989,-0.0339406,53.9989,0,1.44151,2e-06,0.0,6704.92,-7.86007,0,1.57e-16,0,1.01e-16,58.2,-1.45e-14,58.2,0,0.0,999.0,999.0,999.0,3376.900069995965,2576.279006468273,18.7011394699254
377.134,10.8201,-0.0278472,1899.71,7.76816,-0.00312304,-0.485583,-178.874,1336.12,0.000270034,-0.485487,-175.807,-0.0145002,-0.00312304,-1.72129,-0.000831327,-0.00319607,4.80983,-0.00479603,10.8198,-0.0170538,4.81002,-178.874,-1.06888,-0.0490965,0.0,0.384979,-2.412,0,-1.0,0.151675,-0.179773,-1.33e-06,1847.7,0.263947,0,0,0,0,3.28554,1.2e-07,3.28554,0,-8.35e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.00015565,0.377379,6873.12,293.013,0,-1.87e-12,0,-1.83e-17,53.9989,-0.033948,53.9989,0,1.44151,1.98e-06,0.0,6705.17,-7.85976,0,1.5e-16,0,9.52e-17,58.2,-1.68e-14,58.2,0,0.0,999.0,999.0,999.0,3376.920069914132,2576.2990064399096,18.68114511440887
377.15,10.8116,-0.0252329,1899.69,7.76776,-0.00308839,-0.485145,-178.875,1341.09,-0.000354735,-0.485049,-175.687,-0.0184027,-0.00308839,-1.63698,0.00318493,-0.00319293,4.82772,-0.00498336,10.8112,-0.0140684,4.82791,-178.875,-0.67269,-0.049808,0.0,0.391561,-2.421,0,-1.0,0.152049,-0.179234,-1.31e-06,1847.71,0.263961,0,0,0,0,3.27566,1.17e-07,3.27566,0,-8.24e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000154436,0.377381,6873.04,293.232,0,-2.28e-12,0,-2.23e-17,53.9989,-0.0339579,53.9989,0,1.44152,1.96e-06,0.0,6705.42,-7.85945,0,1.44e-16,0,8.91e-17,58.2,-2.01e-14,58.2,0,0.0,999.0,999.0,999.0,3376.9400698323475,2576.3190064116084,18.66115077956349
377.166,10.8057,-0.00719378,1899.66,7.76737,-0.00302472,-0.48479,-178.876,1346.14,0.000607876,-0.484694,-175.917,-0.0256918,-0.00302472,-0.634696,0.00254908,-0.00318869,4.84591,-0.00499045,10.8052,0.00393871,4.8461,-178.876,0.892226,-0.0485481,0.0,0.391561,-2.421,0,-1.0,0.152423,-0.178696,-1.29e-06,1847.73,0.263975,0,0,0,0,3.26578,1.13e-07,3.26578,0,-8.14e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000153223,0.377382,6872.97,293.451,0,-2.7e-12,0,-2.64e-17,53.9989,-0.0339679,53.9989,0,1.44152,1.95e-06,0.0,6705.67,-7.85913,0,1.37e-16,0,8.3e-17,58.2,-2.34e-14,58.2,0,0.0,999.0,999.0,999.0,3376.9700697524368,2576.349006384049,18.63115697472661
377.182,10.7894,-0.0453324,1899.64,7.76697,-0.00297864,-0.484555,-178.877,1351.23,8.31e-05,-0.484459,-175.869,-0.0325187,-0.00297864,-3.01964,0.00337449,-0.00318516,4.86423,-0.00507604,10.7889,-0.0340683,4.86442,-178.877,0.710678,-0.049624,0.0,0.398143,-2.412,0,-1.0,0.152798,-0.178137,-1.27e-06,1847.74,0.263989,0,0,0,0,3.25556,1.11e-07,3.25556,0,-8.03e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000151982,0.377383,6872.89,293.678,0,-2.96e-12,0,-2.89e-17,53.9989,-0.0339701,53.9989,0,1.44152,1.93e-06,0.0,6705.92,-7.85881,0,1.31e-16,0,7.66e-17,58.2,-1.42e-14,58.2,0,0.0,999.0,999.0,999.0,3376.9900696707477,2576.369006355871,18.611162684821835
377.198,10.8019,0.0114584,1899.62,7.76656,-0.00287763,-0.484441,-178.878,1356.4,6.03e-05,-0.484345,-176.007,-0.0405691,-0.00287763,1.1303,0.00872588,-0.00318164,4.88287,-0.00514559,10.8014,0.0228462,4.88305,-178.878,-1.207,-0.0506895,0.0,0.398143,-2.412,0,-1.0,0.153175,-0.177567,-1.25e-06,1847.76,0.264004,0,0,0,0,3.24516,1.1e-07,3.24516,0,-7.92e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000150726,0.377384,6872.81,293.91,0,-3.14e-12,0,-3.07e-17,53.9989,-0.0339681,53.9989,0,1.44153,1.92e-06,0.0,6706.19,-7.85848,0,1.25e-16,0,7.01e-17,58.2,1.88e-15,58.2,0,0.0,999.0,999.0,999.0,3377.010069587077,2576.389006327056,18.591168527921987
377.214,10.797,-0.0175764,1899.6,7.76616,-0.00273151,-0.484448,-178.878,1361.67,0.000280476,-0.484352,-175.196,-0.0471572,-0.00273151,-0.268927,0.0101944,-0.00317964,4.90181,-0.00527126,10.7966,-0.005962,4.902,-178.878,0.259485,-0.0508367,0.0,0.404725,-2.412,0,-1.0,0.153554,-0.176997,-1.22e-06,1847.77,0.264018,0,0,0,0,3.23476,1.09e-07,3.23476,0,-7.81e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000149469,0.377384,6872.73,294.142,0,-3.32e-12,0,-3.24e-17,53.999,-0.0339661,53.999,0,1.44153,1.9e-06,0.0,6706.45,-7.85815,0,1.19e-16,0,6.35e-17,58.2,1.79e-14,58.2,0,0.0,999.0,999.0,999.0,3377.030069505486,2576.409006299005,18.571174280200957
377.23,10.7824,-0.00298775,1899.58,7.76576,-0.00254144,-0.484552,-178.879,1366.99,-3.29e-05,-0.484456,-174.685,-0.0524659,-0.00254144,-0.258628,0.0129343,-0.00317843,4.92097,-0.00532995,10.782,0.00869393,4.92116,-178.879,-0.520676,-0.050442,0.0,0.404725,-2.403,0,-1.0,0.153933,-0.176431,-1.2e-06,1847.79,0.264033,0,0,0,0,3.22442,1.08e-07,3.22442,0,-7.7e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000148232,0.377385,6872.66,294.375,0,-2.88e-12,0,-2.81e-17,53.999,-0.0339692,53.999,0,1.44153,1.89e-06,0.0,6706.72,-7.85782,0,1.14e-16,0,5.69e-17,58.2,2.41e-14,58.2,0,0.0,999.0,999.0,999.0,3377.0500694239427,2576.4290062710165,18.551180053505984
377.246,10.7767,-0.00821388,1899.56,7.76536,-0.00235522,-0.484731,-178.88,1372.4,-8.82e-05,-0.484636,-174.879,-0.0573044,-0.00235522,-0.462612,0.0109767,-0.003178,4.94046,-0.00532839,10.7763,0.00341226,4.94065,-178.88,-0.382417,-0.050459,0.0,0.408016,-2.403,0,-1.0,0.154314,-0.175869,-1.18e-06,1847.8,0.264047,0,0,0,0,3.21413,1.07e-07,3.21413,0,-7.59e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000147008,0.377385,6872.58,294.607,0,-2.01e-12,0,-1.96e-17,53.999,-0.0339757,53.999,0,1.44153,1.87e-06,0.0,6706.98,-7.85749,0,1.09e-16,0,5.03e-17,58.2,2.34e-14,58.2,0,0.0,999.0,999.0,999.0,3377.0700693424483,2576.449006243091,18.53118584790512
377.262,10.7829,-0.0072027,1899.53,7.76495,-0.00217241,-0.484985,-178.881,1377.87,0.000246948,-0.48489,-174.484,-0.0611188,-0.00217241,0.0168852,0.0118848,-0.00317801,4.96014,-0.00541672,10.7826,0.00457551,4.96033,-178.881,-0.62566,-0.0511011,0.0,0.414598,-2.403,0,-1.0,0.154695,-0.175306,-1.16e-06,1847.82,0.264061,0,0,0,0,3.20384,1.06e-07,3.20384,0,-7.49e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000145784,0.377386,6872.5,294.839,0,-1.13e-12,0,-1.11e-17,53.999,-0.0339823,53.999,0,1.44153,1.85e-06,0.0,6707.25,-7.85716,0,1.03e-16,0,4.37e-17,58.2,2.27e-14,58.2,0,0.0,999.0,999.0,999.0,3377.1000692587722,2576.479006214509,18.50119242109816
377.278,10.7911,-0.0112333,1899.51,7.76454,-0.00196979,-0.4853,-178.882,1383.42,0.000533238,-0.485205,-174.375,-0.0643884,-0.00196979,-1.0334,0.0130061,-0.00317856,4.98011,-0.00543801,10.7907,0.000552285,4.9803,-178.882,-0.447211,-0.0512975,0.0,0.411307,-2.403,0,-1.0,0.155078,-0.174752,-1.14e-06,1847.83,0.264075,0,0,0,0,3.19372,1.05e-07,3.19372,0,-7.38e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.00014459,0.377386,6872.42,295.068,0,-2.47e-13,0,-2.44e-18,53.999,-0.0339796,53.999,0,1.44153,1.84e-06,0.0,6707.51,-7.85684,0,9.86e-17,0,3.72e-17,58.2,1.88e-14,58.2,0,0.0,999.0,999.0,999.0,3377.1200691753515,2576.4990061860167,18.481198375960382
377.294,10.746,0.000299716,1899.49,7.76414,-0.00176294,-0.485659,-178.882,1389.04,-0.0004503,-0.485564,-173.602,-0.0670685,-0.00176294,-0.0897972,0.0130754,-0.00317956,5.00036,-0.00545122,10.7456,0.0120166,5.00056,-178.882,-0.852637,-0.0517107,0.0,0.414598,-2.403,0,-1.0,0.155462,-0.174206,-1.12e-06,1847.84,0.264089,0,0,0,0,3.18375,1.04e-07,3.18375,0,-7.28e-05,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.000143423,0.377385,6872.34,295.295,0,6.54e-13,0,6.32e-18,53.999,-0.0339686,53.999,0,1.44153,1.82e-06,0.0,6707.76,-7.85652,0,9.42e-17,0,3.07e-17,58.2,1.18e-14,58.2,0,0.0,999.0,999.0,999.0,3377.1400690940054,2576.5190061582816,18.46120423860809
