Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1
230.592,0.430123,0.0256303,4522.57,7.45012,0.00720796,-0.561114,-179.939,17947.5,-3.52e-05,-0.56101,-1.33333,0.249547,0.00720796,0.353606,0.0275765,-0.00346628,64.608,0.000538602,0.430348,0.0256293,64.6111,-179.939,0.485496,0.0872156,0.0,0.266501,0.378,0,-1.0,-0.127407,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0265362,0.37502,5720.42,-198.909,0,5.8e-08,0,-6.29e-09,53.8149,-0.033752,53.8149,0,1.4374,1.455,0.0622654,4476.4,22.9687,0,1.1e-17,0,-4.27e-17,13.1379,-0.00560298,13.1379,0,0.977167,999.0,4.0,2.0,754.0600903439824,46.561198270387884
230.608,0.3718,0.0231923,4522.28,7.44981,0.00764582,-0.557248,-179.937,17953.8,-4.13e-05,-0.557144,-0.592317,0.234704,0.00764582,0.470381,0.0282433,-0.00344765,64.6308,0.000318677,0.37199,0.0231928,64.6338,-179.937,0.728281,0.0889565,0.0,0.259919,0.387,0,-1.0,-0.127131,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0263158,0.375041,5720.46,-199.15,0,5.67e-08,0,-6.3e-09,53.8165,-0.0337583,53.8165,0,1.43744,1.455,0.0643767,4476.4,22.9084,0,1.14e-17,0,-4.11e-17,13.2235,-0.00579385,13.2235,0,1.00385,999.0,4.0,2.0,754.3500901576248,46.271200424411674
230.624,0.406396,0.0266713,4522.0,7.44949,0.00812802,-0.553618,-179.936,17960.1,-6.03e-05,-0.553514,-1.17775,0.219935,0.00812802,0.202958,0.0313057,-0.0034297,64.6532,0.000133534,0.4066,0.0266731,64.6562,-179.936,0.0512363,0.0910543,0.0,0.259919,0.405,0,-1.0,-0.126848,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0260982,0.375062,5720.5,-199.389,0,5.56e-08,0,-6.31e-09,53.818,-0.0337638,53.818,0,1.43747,1.455,0.0665006,4476.4,22.8484,0,9.9e-18,0,1.3e-16,13.3084,-0.00598574,13.3084,0,1.03058,999.0,4.0,2.0,754.6300899678466,45.9912025933232
230.64,0.410154,0.0264146,4521.71,7.44916,0.00866287,-0.550246,-179.934,17966.3,-0.00010249,-0.550144,-1.57498,0.202333,0.00866287,-0.469784,0.0338366,-0.00341148,64.6757,-1.33e-05,0.410256,0.026416,64.6787,-179.934,-0.300862,0.0936333,0.0,0.26321,0.432,0,-1.0,-0.12656,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0258919,0.375081,5720.54,-199.62,0,5.47e-08,0,-6.32e-09,53.8194,-0.0337657,53.8194,0,1.43751,1.455,0.0686754,4476.41,22.7894,0,1.28e-18,0,9.78e-16,13.3906,-0.00618174,13.3906,0,1.05746,999.0,4.0,2.0,754.920089772279,45.7012048657976
230.656,0.392221,0.0276205,4521.42,7.44883,0.00922723,-0.547158,-179.933,17972.5,-7.26e-05,-0.547056,-0.898796,0.185717,0.00922723,0.232426,0.0377329,-0.00339412,64.6981,-0.000106355,0.392387,0.0276237,64.701,-179.933,0.399378,0.096824,0.0,0.259919,0.459,0,-1.0,-0.126265,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0256855,0.3751,5720.58,-199.851,0,5.39e-08,0,-6.33e-09,53.8209,-0.0337676,53.8209,0,1.43754,1.455,0.0708502,4476.41,22.7303,0,-7.33e-18,0,1.83e-15,13.4728,-0.00637775,13.4728,0,1.08434,999.0,4.0,2.0,755.2100895770056,45.41120716969441
230.672,0.386206,0.0296261,4521.13,7.44849,0.00986687,-0.544322,-179.931,17978.7,-8.08e-05,-0.544221,-0.685225,0.17033,0.00986687,0.203478,0.0422909,-0.0033774,64.7204,-0.000170473,0.386335,0.0296291,64.7234,-179.931,0.331066,0.100339,0.0,0.259919,0.486,6,-1.0,-0.125963,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0254793,0.375119,5720.62,-200.082,0,5.31e-08,0,-6.35e-09,53.8223,-0.0337695,53.8223,0,1.43758,1.455,0.0730265,4476.41,22.6713,0,-1.58e-17,0,2.66e-15,13.5549,-0.00657389,13.5549,0,1.11124,999.0,4.0,2.0,755.5000893771622,45.12120953609409
230.688,0.359786,0.0301915,4520.85,7.44814,0.0105401,-0.541722,-179.93,17984.9,-9.94e-05,-0.541621,-0.683537,0.155788,0.0105401,0.102127,0.0421027,-0.00336129,64.7428,-0.000205029,0.359785,0.0301923,64.7458,-179.93,-0.132585,0.104195,0.0,0.259919,0.504,0,-1.0,-0.125655,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0252782,0.375138,5720.66,-200.313,0,5.24e-08,0,-6.36e-09,53.8237,-0.0337714,53.8237,0,1.43761,1.455,0.0753338,4476.41,22.6112,0,-1.52e-17,0,2.55e-15,13.6371,-0.00678151,13.6371,0,1.13908,999.0,4.0,2.0,755.780089173947,44.84121191916685
230.704,0.379301,0.0330481,4520.56,7.44779,0.0112683,-0.539347,-179.928,17991.2,-6.04e-05,-0.539246,-0.808834,0.14154,0.0112683,0.201504,0.0488441,-0.00334587,64.7654,-0.000233702,0.379309,0.0330493,64.7683,-179.928,0.722949,0.109274,0.0,0.259919,0.531,0,-1.0,-0.125341,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0250771,0.375157,5720.7,-200.544,0,5.18e-08,0,-6.37e-09,53.8251,-0.0337733,53.8251,0,1.43765,1.455,0.077641,4476.41,22.551,0,-1.45e-17,0,2.44e-15,13.7192,-0.00698914,13.7192,0,1.16692,999.0,4.0,2.0,756.0700889698677,44.55121438304611
230.72,0.385885,0.0358643,4520.27,7.44742,0.0120795,-0.537188,-179.926,17997.4,-0.000111851,-0.537088,-0.538349,0.129691,0.0120795,-0.0953141,0.0512307,-0.00333158,64.7878,-0.000283829,0.385933,0.0358667,64.7906,-179.926,0.111301,0.113599,0.0,0.259919,0.549,0,-1.0,-0.125018,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.024876,0.375175,5720.74,-200.775,0,5.12e-08,0,-6.38e-09,53.8265,-0.0337752,53.8265,0,1.43768,1.455,0.0799482,4476.42,22.4909,0,-1.38e-17,0,2.32e-15,13.8014,-0.00719676,13.8014,0,1.19476,999.0,4.0,2.0,756.3600887564176,44.26121694459425
230.736,0.393782,0.035908,4519.98,7.44704,0.0129018,-0.535209,-179.924,18003.7,-0.000109068,-0.535109,-0.719014,0.118732,0.0129018,-0.72011,0.050978,-0.00331823,64.8104,-0.000356907,0.3938,0.0359101,64.8132,-179.924,0.161723,0.118271,0.0,0.259919,0.567,0,-1.0,-0.124689,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0246688,0.375195,5720.78,-201.018,0,5.15e-08,0,-6.39e-09,53.828,-0.0337741,53.828,0,1.43772,1.455,0.0824831,4476.42,22.4266,0,-1.32e-17,0,2.22e-15,13.8878,-0.00742452,13.8878,0,1.22472,999.0,4.0,2.0,756.6500885384752,43.97121957464405
230.752,0.388437,0.0351806,4519.69,7.44666,0.0137087,-0.533394,-179.922,18009.9,-0.000112424,-0.533294,-0.461506,0.108811,0.0137087,-0.486425,0.050444,-0.00330553,64.8329,-0.00043938,0.388437,0.0351828,64.8358,-179.922,-0.643168,0.122099,0.0,0.26321,0.585,6,-1.0,-0.124352,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0244604,0.375215,5720.83,-201.263,0,5.19e-08,0,-6.4e-09,53.8294,-0.0337724,53.8294,0,1.43776,1.455,0.0850672,4476.42,22.3614,0,-1.26e-17,0,2.11e-15,13.9751,-0.00765663,13.9751,0,1.25514,999.0,4.0,2.0,756.9400883208897,43.68122224292223
230.768,0.379932,0.0370988,4519.41,7.44627,0.0145083,-0.531714,-179.92,18016.2,-8.13e-05,-0.531615,-0.322999,0.101228,0.0145083,-0.121366,0.0493401,-0.00329421,64.8555,-0.000534495,0.379946,0.0371018,64.8584,-179.92,0.325093,0.126703,0.0,0.269792,0.594,0,-1.0,-0.124008,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0242519,0.375235,5720.87,-201.509,0,5.23e-08,0,-6.42e-09,53.8309,-0.0337706,53.8309,0,1.43779,1.455,0.0876512,4476.42,22.2963,0,-1.19e-17,0,2.01e-15,14.0624,-0.00788873,14.0624,0,1.28556,999.0,4.0,2.0,757.220088100001,43.401224930557966
230.784,0.423661,0.0421055,4519.12,7.44586,0.0153026,-0.530191,-179.918,18022.7,-9.72e-05,-0.530092,-0.908761,0.0905359,0.0153026,0.203473,0.0498835,-0.00328293,64.8787,-0.000639999,0.423691,0.04211,64.8816,-179.918,0.830846,0.131122,0.0,0.26321,0.603,0,-1.0,-0.123655,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0240609,0.375254,5720.91,-201.739,0,5.29e-08,0,-6.43e-09,53.8322,-0.0337675,53.8322,0,1.43783,1.455,0.0902016,4476.43,22.2344,0,-1.14e-17,0,1.92e-15,14.1441,-0.00811713,14.1441,0,1.31509,999.0,4.0,2.0,757.5100878686831,43.111227774439335
230.8,0.438648,0.0402964,4518.83,7.44545,0.0160839,-0.528807,-179.916,18029.0,-0.000101217,-0.528709,-1.09404,0.0826722,0.0160839,-0.141578,0.0484628,-0.00327242,64.9016,-0.000777735,0.438674,0.0403019,64.9044,-179.916,0.346481,0.134592,0.0,0.26321,0.612,0,-1.0,-0.123295,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0238737,0.375274,5720.95,-201.965,0,5.35e-08,0,-6.44e-09,53.8335,-0.0337642,53.8335,0,1.43787,1.455,0.0927447,4476.43,22.1733,0,-1.09e-17,0,1.84e-15,14.2245,-0.00834475,14.2245,0,1.34442,999.0,4.0,2.0,757.800087637764,42.82123066076561
230.816,0.393632,0.0419185,4518.54,7.44503,0.0168462,-0.527524,-179.914,18035.3,-6.47e-05,-0.527426,-0.248336,0.0779395,0.0168462,0.134646,0.046933,-0.00326303,64.9241,-0.00093728,0.393643,0.0419241,64.9269,-179.914,0.799578,0.138072,0.0,0.26321,0.612,0,-1.0,-0.122925,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0236864,0.375293,5720.99,-202.191,0,5.41e-08,0,-6.45e-09,53.8348,-0.0337608,53.8348,0,1.43791,1.455,0.0952878,4476.43,22.1121,0,-1.04e-17,0,1.76e-15,14.305,-0.00857236,14.305,0,1.37376,999.0,4.0,2.0,758.0900874024414,42.53123362354889
230.832,0.391073,0.0409885,4518.25,7.44459,0.0175689,-0.52632,-179.912,18041.6,-7.4e-05,-0.526223,-0.200688,0.0728903,0.0175689,-0.172351,0.04396,-0.00325416,64.9469,-0.00112279,0.391096,0.0409955,64.9497,-179.912,0.165482,0.140687,0.0,0.26321,0.612,0,-1.0,-0.122547,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0234952,0.375313,5721.03,-202.425,0,5.39e-08,0,-6.46e-09,53.8362,-0.0337673,53.8362,0,1.43795,1.455,0.0980768,4476.43,22.0481,0,-9.97e-18,0,1.68e-15,14.3884,-0.00882462,14.3884,0,1.40569,999.0,4.0,2.0,758.3800871579424,42.24123669813774
230.848,0.435578,0.0402659,4517.96,7.44414,0.0182412,-0.525208,-179.91,18047.9,-9.87e-05,-0.525111,-0.871507,0.0665022,0.0182412,-0.162206,0.0413085,-0.00324512,64.9698,-0.00131885,0.435593,0.0402747,64.9726,-179.91,0.37879,0.143169,0.0,0.266501,0.612,0,-1.0,-0.12216,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0233012,0.375334,5721.08,-202.666,0,5.31e-08,0,-6.47e-09,53.8375,-0.0337812,53.8375,0,1.438,1.455,0.101051,4476.44,21.9818,0,-9.52e-18,0,1.6e-15,14.474,-0.00909546,14.474,0,1.43958,999.0,4.0,2.0,758.670086909099,41.951239853663466
230.864,0.393139,0.044493,4517.67,7.44369,0.0188745,-0.524194,-179.907,18054.4,-5.85e-05,-0.524097,-0.267303,0.0605279,0.0188745,-0.205253,0.0373356,-0.00323707,64.993,-0.00151664,0.393124,0.0445011,64.9957,-179.907,0.263853,0.145153,0.0,0.269792,0.612,0,-1.0,-0.121764,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0231071,0.375355,5721.12,-202.907,0,5.24e-08,0,-6.48e-09,53.8389,-0.033795,53.8389,0,1.43804,1.455,0.104025,4476.44,21.9156,0,-9.06e-18,0,1.52e-15,14.5597,-0.00936631,14.5597,0,1.47346,999.0,4.0,2.0,758.9600866607125,41.661243057980215
230.88,0.391213,0.0427312,4517.39,7.44322,0.0194467,-0.523282,-179.905,18060.9,-4.25e-05,-0.523185,-0.361647,0.0538323,0.0194467,-0.123656,0.0352138,-0.00322986,65.0167,-0.00172427,0.391148,0.0427386,65.0194,-179.905,-0.657502,0.146278,0.0,0.273083,0.603,0,-1.0,-0.121358,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0229193,0.375374,5721.16,-203.142,0,5.17e-08,0,-6.49e-09,53.8402,-0.0337993,53.8402,0,1.43808,1.455,0.107081,4476.44,21.8501,0,-8.65e-18,0,1.45e-15,14.6435,-0.00964185,14.6435,0,1.50805,999.0,4.0,2.0,759.2400864043784,41.38124632159386
230.896,0.457025,0.0450268,4517.1,7.44274,0.0199674,-0.522504,-179.903,18067.7,-1.42e-06,-0.522407,-1.01004,0.0433099,0.0199674,-0.167967,0.0303817,-0.00322267,65.0411,-0.00193136,0.457046,0.0450405,65.0439,-179.903,0.420701,0.147859,0.0,0.279665,0.603,0,-1.0,-0.120942,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0227376,0.375392,5721.2,-203.373,0,5.09e-08,0,-6.51e-09,53.8414,-0.0337942,53.8414,0,1.43811,1.455,0.110216,4476.44,21.7854,0,-8.27e-18,0,1.39e-15,14.7257,-0.0099219,14.7257,0,1.5433,999.0,4.0,2.0,759.5300861426275,41.091249730661985
230.912,0.4294,0.0439622,4516.81,7.44225,0.0204222,-0.521892,-179.9,18074.7,-3.98e-06,-0.521795,-0.614105,0.0334007,0.0204222,-0.245676,0.0270281,-0.00321687,65.0661,-0.00212018,0.42938,0.0439748,65.0688,-179.9,0.0235692,0.148539,0.0,0.282956,0.603,0,-1.0,-0.120515,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0225558,0.37541,5721.24,-203.604,0,5.02e-08,0,-6.52e-09,53.8427,-0.0337891,53.8427,0,1.43815,1.455,0.11335,4476.45,21.7206,0,-7.9e-18,0,1.33e-15,14.8079,-0.010202,14.8079,0,1.57856,999.0,4.0,2.0,759.8200858766252,40.801253229067996
230.928,0.477925,0.0460285,4516.52,7.44175,0.020821,-0.521444,-179.898,18081.8,-1.77e-05,-0.521347,-1.16517,0.0231809,0.020821,-0.0396663,0.0230745,-0.00321217,65.0916,-0.00227485,0.477939,0.0460451,65.0944,-179.898,0.54045,0.14942,0.0,0.289538,0.603,0,-1.0,-0.120078,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.022372,0.375427,5721.29,-203.84,0,4.98e-08,0,-6.53e-09,53.844,-0.0337876,53.844,0,1.43818,1.455,0.116615,4476.45,21.6542,0,-7.53e-18,0,1.27e-15,14.8917,-0.0104949,14.8917,0,1.61503,999.0,4.0,2.0,760.1100856063956,40.51125681909331
230.944,0.466635,0.0437952,4516.23,7.44124,0.0211771,-0.521178,-179.895,18089.0,-7.27e-05,-0.521081,-0.709846,0.0113599,0.0211771,0.0213898,0.0219736,-0.00320764,65.1176,-0.00241284,0.466658,0.0438127,65.1203,-179.895,-0.239635,0.149612,0.0,0.29612,0.612,0,-1.0,-0.11963,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0221839,0.375445,5721.33,-204.085,0,4.98e-08,0,-6.54e-09,53.8453,-0.0337933,53.8453,0,1.43822,1.455,0.120153,4476.45,21.5843,0,-7.18e-18,0,1.21e-15,14.979,-0.0108148,14.979,0,1.65403,999.0,4.0,2.0,760.4000853319642,40.22126050309169
230.96,0.469968,0.0461077,4515.94,7.44071,0.021546,-0.521094,-179.893,18096.4,-3.47e-05,-0.520998,-0.775726,-0.000518041,0.021546,0.557752,0.0254508,-0.00320392,65.1442,-0.00252471,0.469963,0.046125,65.147,-179.893,0.468441,0.150691,0.0,0.292829,0.612,0,-1.0,-0.119171,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0219958,0.375463,5721.38,-204.331,0,4.98e-08,0,-6.55e-09,53.8466,-0.033799,53.8466,0,1.43825,1.455,0.123691,4476.46,21.5143,0,-6.84e-18,0,1.15e-15,15.0663,-0.0111347,15.0663,0,1.69303,999.0,4.0,2.0,760.6900850486254,39.93126431987932
230.976,0.48424,0.048223,4515.65,7.44018,0.0219609,-0.521181,-179.891,18103.8,-2.35e-05,-0.521085,-0.848736,-0.00978593,0.0219609,-0.0201522,0.0261248,-0.0032017,65.171,-0.0026314,0.484268,0.048243,65.1737,-179.891,0.681467,0.151883,0.0,0.299411,0.621,0,-1.0,-0.1187,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0218116,0.375481,5721.42,-204.573,0,4.98e-08,0,-6.56e-09,53.8479,-0.0338008,53.8479,0,1.43828,1.455,0.127252,4476.46,21.4449,0,-6.51e-18,0,1.09e-15,15.1525,-0.0114552,15.1525,0,1.73203,999.0,4.0,2.0,760.9800847658717,39.64126819959687
230.992,0.437672,0.046202,4515.36,7.43963,0.0223856,-0.521435,-179.888,18111.3,-6.91e-05,-0.521339,0.0831322,-0.0204116,0.0223856,-0.566382,0.0267763,-0.00319952,65.1981,-0.00269877,0.437672,0.0462194,65.2008,-179.888,-0.499192,0.152766,0.0,0.299411,0.639,0,-1.0,-0.118216,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0216355,0.3755,5721.46,-204.808,0,4.97e-08,0,-6.58e-09,53.8491,-0.0337945,53.8491,0,1.43832,1.455,0.130858,4476.46,21.3766,0,-6.23e-18,0,1.05e-15,15.2363,-0.0117769,15.2363,0,1.77102,999.0,4.0,2.0,761.2700844742801,39.35127221802203
231.008,0.475923,0.0490514,4515.07,7.43907,0.0228222,-0.521819,-179.886,18118.9,-8.06e-05,-0.521723,-0.350385,-0.0268883,0.0228222,0.582073,0.0284127,-0.00319936,65.2254,-0.00271002,0.475965,0.0490722,65.2282,-179.886,0.259249,0.154458,0.0,0.299411,0.666,0,-1.0,-0.117721,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0214594,0.375518,5721.51,-205.043,0,4.96e-08,0,-6.59e-09,53.8503,-0.0337881,53.8503,0,1.43836,1.455,0.134465,4476.47,21.3083,0,-5.94e-18,0,9.98e-16,15.32,-0.0120986,15.32,0,1.81,999.0,4.0,2.0,761.5600841786061,39.061276341472464
231.024,0.465823,0.0513259,4514.78,7.43849,0.0233008,-0.522304,-179.883,18126.5,-7.86e-05,-0.522208,-0.058114,-0.0328199,0.0233008,0.229745,0.0312051,-0.00319905,65.2527,-0.00266769,0.465861,0.0513458,65.2555,-179.883,-0.170921,0.157217,0.0,0.302702,0.693,0,-1.0,-0.117214,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0212842,0.375536,5721.55,-205.279,0,4.93e-08,0,-6.6e-09,53.8516,-0.0337845,53.8516,0,1.43839,1.455,0.138114,4476.47,21.2398,0,-5.66e-18,0,9.51e-16,15.4038,-0.012425,15.4038,0,1.84928,999.0,4.0,2.0,761.8500838741837,38.771280610783016
231.04,0.516602,0.0530701,4514.49,7.43791,0.0238347,-0.522866,-179.881,18134.2,-0.000110666,-0.52277,-0.731806,-0.0370592,0.0238347,0.27841,0.0348377,-0.00320059,65.2804,-0.00255305,0.516667,0.0530923,65.2832,-179.881,-0.174586,0.160971,0.0,0.302702,0.747,6,-1.0,-0.116695,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0211127,0.375553,5721.59,-205.514,0,4.82e-08,0,-6.61e-09,53.8528,-0.0337918,53.8528,0,1.43843,1.455,0.141933,4476.47,21.1704,0,-5.41e-18,0,9.09e-16,15.4876,-0.0127706,15.4876,0,1.88977,999.0,4.0,2.0,762.1400835704343,38.48128495318318
231.056,0.499365,0.0575933,4514.2,7.43731,0.0244211,-0.523496,-179.878,18142.0,-0.000161523,-0.5234,-0.415769,-0.041754,0.0244211,0.569727,0.0385572,-0.00320189,65.3083,-0.00233864,0.49942,0.0576128,65.3111,-179.878,-0.0316259,0.16656,0.0,0.302702,0.801,0,-1.0,-0.116163,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0209412,0.375571,5721.64,-205.749,0,4.72e-08,0,-6.62e-09,53.854,-0.0337991,53.854,0,1.43846,1.455,0.145752,4476.48,21.1009,0,-5.16e-18,0,8.68e-16,15.5713,-0.0131162,15.5713,0,1.93025,999.0,4.0,2.0,762.4300832580103,38.19128944819859
231.072,0.488587,0.0618194,4513.91,7.43669,0.0251001,-0.524189,-179.875,18149.7,-0.000209804,-0.524093,-0.184601,-0.0439123,0.0251001,0.465774,0.046286,-0.00320395,65.336,-0.00205131,0.488631,0.0618359,65.3388,-179.875,0.218012,0.174033,0.0,0.299411,0.873,0,-1.0,-0.115618,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0207704,0.375588,5721.68,-205.984,0,4.62e-08,0,-6.63e-09,53.8552,-0.033806,53.8552,0,1.4385,1.455,0.149576,4476.48,21.0316,0,-4.92e-18,0,8.27e-16,15.6548,-0.0134622,15.6548,0,1.97073,999.0,4.0,2.0,762.7200829369688,37.90129410028222
231.088,0.479992,0.0621363,4513.62,7.43606,0.0259063,-0.524904,-179.873,18157.4,-0.000257215,-0.524808,-0.064133,-0.0457393,0.0259063,0.271673,0.0552734,-0.00320668,65.364,-0.00168758,0.479992,0.0621478,65.3667,-179.873,-0.460952,0.182772,0.0,0.305993,0.954,6,-1.0,-0.11506,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0206095,0.375603,5721.72,-206.21,0,4.67e-08,0,-6.64e-09,53.8563,-0.0338079,53.8563,0,1.43853,1.455,0.153467,4476.48,20.9637,0,-4.71e-18,0,7.92e-16,15.7355,-0.0138134,15.7355,0,2.0112,999.0,4.0,2.0,763.0100826120215,37.611298874189266
231.104,0.467785,0.0655891,4513.33,7.43541,0.0268928,-0.525656,-179.869,18165.3,-0.000214012,-0.52556,0.140279,-0.0482639,0.0268928,0.325682,0.0668009,-0.00320901,65.3921,-0.00132684,0.467764,0.0655965,65.3949,-179.869,1.22665,0.194204,0.0,0.309284,1.026,0,-1.0,-0.114487,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0204486,0.375618,5721.76,-206.437,0,4.73e-08,0,-6.65e-09,53.8574,-0.0338099,53.8574,0,1.43855,1.455,0.157357,4476.49,20.8957,0,-4.51e-18,0,7.57e-16,15.8161,-0.0141647,15.8161,0,2.05167,999.0,4.0,2.0,763.3000822785547,37.32130381361419
231.12,0.488046,0.0703848,4513.04,7.43474,0.0280254,-0.526455,-179.866,18173.1,-0.000271325,-0.526358,0.0785053,-0.0507474,0.0280254,0.311213,0.0737305,-0.00321189,65.4205,-0.00101299,0.488081,0.0703932,65.4233,-179.866,0.525031,0.20553,0.0,0.305993,1.08,0,-1.0,-0.113901,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0202876,0.375633,5721.8,-206.663,0,4.78e-08,0,-6.67e-09,53.8585,-0.0338118,53.8585,0,1.43858,1.455,0.161248,4476.49,20.8278,0,-4.3e-18,0,7.23e-16,15.8967,-0.0145159,15.8967,0,2.09213,999.0,4.0,2.0,763.5900819366291,37.03130892349873
