Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_0,distance_to_inter_1,distance_to_inter_2
403.837,1.18848,0.00601215,1893.9,7.6531,-0.0012523,-0.685898,-179.796,2859.65,9.97e-06,-0.685766,-0.128686,-0.0914083,-0.0012523,0.836836,0.00648831,-0.00439161,10.2941,-0.00770727,1.18861,0.00690193,10.2947,-179.796,1.00181,-0.0764177,0.0,0.654845,-1.692,0,7.0,0.275277,1.64913,0.00419447,1869.43,-6.68749,0,0.0,0,0.0,32.5082,-0.000377413,32.5082,0,0.0266198,0.484212,1.33893,1273.17,1.67872,0,2.28e-22,0,-2.85e-20,19.5529,-0.120477,19.5529,0,14.1239,8.76e-10,0.377404,6072.23,650.443,0,4.43e-12,0,4.24e-17,54.0,-0.0339609,54.0,0,1.44158,4.57e-10,-0.306428,6592.1,-617.504,0,-4.22e-09,0,-2.23e-08,48.5,0.0275766,48.5,0,-1.3032,999.0,2.0,1.0,3382.73004837785,2582.1090008718475,12.874024996480435
403.853,1.1954,0.0215916,1893.85,7.65297,-0.00115503,-0.68737,-179.797,2878.54,0.000281221,-0.687238,-0.282619,-0.093541,-0.00115503,1.82051,0.00604811,-0.00440188,10.362,-0.00753738,1.19544,0.0224611,10.3627,-179.797,1.57357,-0.0744283,0.0,0.654845,-1.647,0,7.0,0.275277,1.64912,0.00393659,1869.6,-6.68682,0,0.0,0,0.0,32.6181,-0.000354287,32.6181,0,0.024904,0.479684,1.35758,1273.27,1.71453,0,2.16e-22,0,-2.7e-20,19.5845,-0.122182,19.5845,0,14.2972,2.06e-10,0.377402,6071.97,650.333,0,5.22e-12,0,5.02e-17,54.0,-0.0339678,54.0,0,1.44157,6.64e-11,-0.306427,6591.88,-617.624,0,-2.31e-09,0,-2.23e-08,48.5,0.0275792,48.5,0,-1.3032,999.0,2.0,1.0,3382.780048355152,2582.1590008684557,12.824043953484344
403.869,1.09349,-0.00212489,1893.8,7.65284,-0.00107661,-0.688875,-179.798,2897.46,0.000242233,-0.688742,1.46636,-0.0938768,-0.00107661,-0.223874,0.00499889,-0.0044125,10.4301,-0.00737958,1.0935,-0.00135117,10.4308,-179.798,-0.521631,-0.0736663,0.0,0.654845,-1.593,0,7.0,0.275277,1.64912,0.00367871,1869.77,-6.68615,0,0.0,0,0.0,32.7281,-0.000331161,32.7281,0,0.0231882,0.475156,1.37622,1273.36,1.75034,0,2.04e-22,0,-2.55e-20,19.6161,-0.123887,19.6161,0,14.4705,-4.65e-10,0.377401,6071.72,650.223,0,6.02e-12,0,5.8e-17,54.0,-0.0339748,54.0,0,1.44156,-3.25e-10,-0.306425,6591.66,-617.743,0,-4.05e-10,0,-2.23e-08,48.5,0.0275819,48.5,0,-1.30319,999.0,2.0,1.0,3382.8300483324583,2582.2090008650703,12.774063060185648
403.885,1.09533,-0.00147954,1893.76,7.65271,-0.000989466,-0.690387,-179.799,2916.53,7.61e-05,-0.690254,1.59009,-0.0938833,-0.000989466,0.164357,0.00656083,-0.00442427,10.4988,-0.00720178,1.09538,-0.000728171,10.4995,-179.799,0.0949993,-0.0722804,0.0,0.651554,-1.521,6,7.0,0.275277,1.64911,0.0034375,1869.93,-6.68548,0,0.0,0,0.0,32.8362,-0.000309452,32.8362,0,0.0216007,0.470784,1.39491,1273.46,1.7867,0,1.94e-22,0,-2.43e-20,19.6466,-0.125568,19.6466,0,14.644,-2.8e-10,0.377399,6071.47,650.115,0,6.97e-12,0,6.73e-17,54.0,-0.033975,54.0,0,1.44156,-2.75e-10,-0.306426,6591.44,-617.861,0,1.44e-09,0,-2.23e-08,48.5,0.0275808,48.5,0,-1.30319,999.0,2.0,1.0,3382.870048309914,2582.249000861695,12.734079112527159
403.901,1.21896,-0.00705991,1893.71,7.65257,-0.000871282,-0.691882,-179.801,2935.73,-6.54e-06,-0.691749,-0.254215,-0.0928858,-0.000871282,-0.869378,0.00855989,-0.00443756,10.5679,-0.00702049,1.21908,-0.00625014,10.5686,-179.801,-1.47007,-0.0698921,0.0,0.654845,-1.449,0,7.0,0.275277,1.64911,0.00320191,1870.1,-6.68482,0,0.0,0,0.0,32.9438,-0.000288221,32.9438,0,0.0200565,0.466464,1.41361,1273.55,1.82325,0,1.84e-22,0,-2.3e-20,19.6767,-0.127242,19.6767,0,14.8175,1.94e-10,0.377398,6071.22,650.007,0,7.98e-12,0,7.71e-17,54.0,-0.033973,54.0,0,1.44156,-7.62e-11,-0.306427,6591.23,-617.978,0,3.27e-09,0,-2.23e-08,48.5,0.0275785,48.5,0,-1.3032,999.0,2.0,1.0,3382.9200482855435,2582.299000858066,12.684098750203013
403.917,1.17449,-0.0114537,1893.66,7.65244,-0.000718143,-0.693356,-179.802,2954.99,9.55e-05,-0.693222,0.353632,-0.0918048,-0.000718143,-1.62626,0.00991683,-0.00445003,10.6372,-0.00675094,1.17452,-0.0107083,10.638,-179.802,-2.03392,-0.0668868,0.0,0.654845,-1.359,6,7.0,0.275277,1.6491,0.00296633,1870.27,-6.68415,0,0.0,0,0.0,33.0513,-0.00026699,33.0513,0,0.0185123,0.462144,1.4323,1273.64,1.8598,0,1.74e-22,0,-2.18e-20,19.7068,-0.128916,19.7068,0,14.991,6.68e-10,0.377397,6070.97,649.899,0,8.98e-12,0,8.7e-17,54.0,-0.0339709,54.0,0,1.44155,1.22e-10,-0.306429,6591.02,-618.095,0,5.1e-09,0,-2.23e-08,48.5,0.0275763,48.5,0,-1.30321,999.0,2.0,1.0,3382.9700482628687,2582.3490008547014,12.634118289520751
403.933,1.26736,-0.0032385,1893.62,7.65231,-0.000544122,-0.694841,-179.803,2974.35,-3.2e-05,-0.694707,-1.00238,-0.0940474,-0.000544122,-0.948149,0.0114315,-0.00445913,10.7069,-0.0064385,1.26741,-0.00247638,10.7077,-179.803,-0.145014,-0.0625308,0.0,0.654845,-1.269,6,7.0,0.275277,1.64909,0.00274394,1870.44,-6.68347,0,0.0,0,0.0,33.1609,-0.000246935,33.1609,0,0.0170757,0.457851,1.45199,1273.74,1.8986,0,1.65e-22,0,-2.07e-20,19.7368,-0.130664,19.7368,0,15.1735,5.78e-10,0.377396,6070.71,649.789,0,6.2e-12,0,5.99e-17,54.0,-0.0339628,54.0,0,1.44155,-1.89e-12,-0.306431,6590.8,-618.214,0,5.77e-09,0,-2.23e-08,48.5,0.0275723,48.5,0,-1.30321,999.0,2.0,1.0,3383.010048240342,2582.3890008513467,12.594134699775841
403.949,1.22837,0.00852287,1893.57,7.65217,-0.000358126,-0.696348,-179.804,2993.81,0.000279971,-0.696213,-0.028434,-0.0941271,-0.000358126,0.720987,0.0131256,-0.00447019,10.777,-0.00611555,1.22848,0.00921993,10.7777,-179.804,1.37176,-0.0588594,0.0,0.651554,-1.179,6,7.0,0.275277,1.64909,0.00252171,1870.61,-6.68279,0,0.0,0,0.0,33.2705,-0.000226894,33.2705,0,0.0156405,0.453558,1.47168,1273.83,1.93743,0,1.57e-22,0,-1.96e-20,19.7667,-0.132414,19.7667,0,15.3561,4.81e-10,0.377394,6070.46,649.678,0,3.37e-12,0,3.23e-17,54.0,-0.0339545,54.0,0,1.44154,-1.3e-10,-0.306433,6590.58,-618.333,0,6.43e-09,0,-2.23e-08,48.5,0.0275684,48.5,0,-1.30322,999.0,2.0,1.0,3383.0600482159894,2582.4390008477394,12.544154782563036
403.965,1.1961,0.0017027,1893.52,7.65203,-0.000142515,-0.697833,-179.805,3013.38,-0.000154862,-0.697698,0.461712,-0.0922257,-0.000142515,0.212515,0.0144395,-0.00448348,10.8474,-0.00583964,1.19617,0.00234661,10.8482,-179.805,0.879299,-0.0559904,0.0,0.658136,-1.098,6,7.0,0.275277,1.64908,0.00230664,1870.78,-6.68211,0,0.0,0,0.0,33.3791,-0.00020753,33.3791,0,0.0142566,0.449336,1.49136,1273.92,1.97634,0,1.48e-22,0,-1.86e-20,19.7961,-0.134183,19.7961,0,15.5385,2.2e-10,0.377394,6070.21,649.569,0,9.02e-13,0,8.33e-18,54.0,-0.0339524,54.0,0,1.44154,-3.16e-10,-0.306434,6590.36,-618.45,0,6.3e-09,0,-2.23e-08,48.5,0.0275694,48.5,0,-1.30323,999.0,2.0,1.0,3383.1100481916433,2582.4890008441394,12.494175027623882
403.981,1.26423,0.00550992,1893.47,7.65189,8.35e-05,-0.699301,-179.805,3033.09,-9.32e-05,-0.699165,-0.383817,-0.0913767,8.35e-05,0.0891154,0.0140127,-0.00449726,10.9184,-0.00551544,1.26437,0.00614858,10.9191,-179.805,0.442559,-0.051983,0.0,0.658136,-1.035,0,7.0,0.275277,1.64908,0.00210993,1870.95,-6.68144,0,0.0,0,0.0,33.485,-0.000189903,33.485,0,0.0130047,0.445296,1.51098,1274.01,2.01545,0,1.4100000000000001e-22,0,-1.76e-20,19.8243,-0.136004,19.8243,0,15.7202,-4.61e-10,0.377396,6069.96,649.462,0,-6.41e-13,0,-6.55e-18,54.0,-0.0339661,54.0,0,1.44155,-6.49e-10,-0.306435,6590.15,-618.565,0,4.12e-09,0,-2.23e-08,48.5,0.027583,48.5,0,-1.30323,999.0,2.0,1.0,3383.1600481673036,2582.539000840547,12.444195436913605
403.997,1.14223,-0.00181982,1893.42,7.65175,0.000285004,-0.700764,-179.806,3052.86,4.78e-05,-0.700628,1.29309,-0.092039,0.000285004,-0.750292,0.0108386,-0.00450861,10.9895,-0.00519937,1.14221,-0.0012795,10.9903,-179.806,-0.675632,-0.0491156,0.0,0.658136,-0.981,0,7.0,0.275277,1.64907,0.00191321,1871.11,-6.68077,0,0.0,0,0.0,33.5909,-0.000172275,33.5909,0,0.0117528,0.441256,1.53061,1274.1,2.05456,0,1.34e-22,0,-1.67e-20,19.8525,-0.137825,19.8525,0,15.902,-1.14e-09,0.377398,6069.72,649.355,0,-2.19e-12,0,-2.14e-17,54.0,-0.0339799,54.0,0,1.44155,-9.82e-10,-0.306436,6589.94,-618.68,0,1.95e-09,0,-2.23e-08,48.5,0.0275965,48.5,0,-1.30324,999.0,2.0,1.0,3383.210048142971,2582.589000836963,12.394216012418957
404.013,1.30817,0.0221958,1893.37,7.65161,0.000447884,-0.702267,-179.807,3072.82,0.000257893,-0.702131,-1.05993,-0.0948914,0.000447884,2.16705,0.0102933,-0.00451914,11.0614,-0.00497063,1.30823,0.0227836,11.0621,-179.807,3.21701,-0.0463431,0.0,0.658136,-0.945,0,7.0,0.275277,1.64906,0.00172347,1871.28,-6.6801,0,0.0,0,0.0,33.6977,-0.000155218,33.6977,0,0.0105534,0.437232,1.55068,1274.2,2.09475,0,1.27e-22,0,-1.59e-20,19.8806,-0.139648,19.8806,0,16.0878,-9.74e-10,0.3774,6069.47,649.247,0,-4.21e-12,0,-4.09e-17,54.0,-0.0339835,54.0,0,1.44156,-6.78e-10,-0.306436,6589.73,-618.795,0,7.57e-10,0,-2.23e-08,48.5,0.0276003,48.5,0,-1.30324,999.0,2.0,1.0,3383.2600481186446,2582.6390008333865,12.34423675615864
404.029,1.24867,0.0038709,1893.33,7.65146,0.00058563,-0.703797,-179.808,3092.82,-0.00028213,-0.70366,0.157667,-0.0956563,0.00058563,0.49653,0.00786534,-0.00453153,11.1334,-0.00482069,1.24878,0.0044116,11.1342,-179.808,-0.194211,-0.0465458,0.0,0.658136,-0.927,0,7.0,0.275277,1.64906,0.00154138,1871.45,-6.67942,0,0.0,0,0.0,33.8053,-0.00013879,33.8053,0,0.00941167,0.433226,1.57125,1274.29,2.13613,0,1.21e-22,0,-1.51e-20,19.9085,-0.141471,19.9085,0,16.2781,1.28e-10,0.377402,6069.22,649.138,0,-6.77e-12,0,-6.54e-17,54.0,-0.0339761,54.0,0,1.44157,3.26e-10,-0.306434,6589.51,-618.911,0,6.54e-10,0,-2.23e-08,48.5,0.0275934,48.5,0,-1.30323,999.0,2.0,1.0,3383.300048092781,2582.679000829567,12.304254472807317
404.045,1.24551,-0.00251344,1893.28,7.65132,0.00069671,-0.705317,-179.808,3112.93,-9.09e-05,-0.705181,0.368842,-0.094267,0.00069671,-0.66414,0.00537401,-0.00454636,11.2058,-0.00467895,1.24564,-0.00199331,11.2065,-179.808,-0.803031,-0.0456504,0.0,0.661427,-0.918,0,7.0,0.275277,1.64905,0.00135929,1871.62,-6.67873,0,0.0,0,0.0,33.9129,-0.000122361,33.9129,0,0.00826998,0.429221,1.59181,1274.38,2.17751,0,1.14e-22,0,-1.43e-20,19.9364,-0.143295,19.9364,0,16.4683,1.23e-09,0.377404,6068.97,649.03,0,-9.32e-12,0,-8.99e-17,54.0,-0.0339687,54.0,0,1.44158,1.33e-09,-0.306433,6589.3,-619.028,0,5.51e-10,0,-2.23e-08,48.5,0.0275865,48.5,0,-1.30322,999.0,2.0,1.0,3383.350048068468,2582.729000826007,12.254275529071476
404.061,1.19662,-0.0207266,1893.23,7.65117,0.000742122,-0.706814,-179.809,3133.15,0.00011928,-0.706677,0.92935,-0.0928496,0.000742122,-2.22651,-0.000751686,-0.00456133,11.2785,-0.00454966,1.19665,-0.0202439,11.2793,-179.809,-2.12003,-0.045465,0.0,0.661427,-0.918,0,7.0,0.275277,1.64905,0.0011925,1871.79,-6.67805,0,0.0,0,0.0,34.0191,-0.000107329,34.0191,0,0.00723503,0.425342,1.61284,1274.47,2.21951,0,1.08e-22,0,-1.36e-20,19.9635,-0.14516,19.9635,0,16.6631,1.25e-09,0.377406,6068.73,648.922,0,-7.75e-12,0,-7.48e-17,54.0,-0.0339644,54.0,0,1.44159,1.37e-09,-0.306432,6589.09,-619.142,0,1.8e-09,0,-2.23e-08,48.5,0.0275794,48.5,0,-1.30322,999.0,2.0,1.0,3383.400048042476,2582.7790008222014,12.204297024773737
404.077,1.27497,-0.00237163,1893.18,7.65103,0.000715767,-0.708321,-179.81,3153.53,0.000184343,-0.708184,-0.0776626,-0.0950303,0.000715767,-0.0359593,-0.00409407,-0.00457341,11.3519,-0.00448129,1.27502,-0.00186837,11.3527,-179.81,-0.0892811,-0.0456308,0.0,0.661427,-0.927,0,7.0,0.275277,1.64904,0.00103173,1871.96,-6.67738,0,0.0,0,0.0,34.1246,-9.28e-05,34.1246,0,0.00624202,0.421512,1.63406,1274.56,2.26174,0,1.0300000000000001e-22,0,-1.29e-20,19.9901,-0.147042,19.9901,0,16.8597,8.41e-10,0.377409,6068.48,648.815,0,-4.56e-12,0,-4.42e-17,54.0,-0.0339614,54.0,0,1.4416,1.04e-09,-0.306432,6588.87,-619.256,0,3.58e-09,0,-2.23e-08,48.5,0.0275722,48.5,0,-1.30322,999.0,2.0,1.0,3383.4500480181764,2582.8290008186564,12.154318432594327
404.093,1.25586,-0.00740172,1893.12,7.65088,0.000621711,-0.709857,-179.811,3173.99,1.38e-05,-0.709719,0.29659,-0.0963397,0.000621711,-0.762656,-0.00752375,-0.00458605,11.4256,-0.00436031,1.25591,-0.00692249,11.4264,-179.811,-0.433861,-0.0457109,0.0,0.664719,-0.927,0,7.0,0.275277,1.64903,0.000870955,1872.13,-6.6767,0,0.0,0,0.0,34.2301,-7.84e-05,34.2301,0,0.00524901,0.417683,1.65528,1274.65,2.30398,0,9.759999999999999e-23,0,-1.22e-20,20.0168,-0.148923,20.0168,0,17.0562,4.33e-10,0.377412,6068.24,648.708,0,-1.37e-12,0,-1.36e-17,54.0,-0.0339584,54.0,0,1.44161,7.12e-10,-0.306432,6588.66,-619.37,0,5.35e-09,0,-2.23e-08,48.5,0.0275651,48.5,0,-1.30322,999.0,2.0,1.0,3383.5100479920575,2582.8890008148655,12.09434387531618
404.109,1.3398,0.00772052,1893.07,7.65073,0.000480554,-0.711404,-179.811,3194.59,0.000226777,-0.711266,-0.716637,-0.096844,0.000480554,0.437928,-0.00977444,-0.00460015,11.4997,-0.00428773,1.33997,0.00822014,11.5005,-179.811,0.0114295,-0.0458615,0.0,0.661427,-0.927,0,7.0,0.275277,1.64903,0.000720836,1872.31,-6.676,0,0.0,0,0.0,34.3396,-6.49e-05,34.3396,0,0.0043345,0.413805,1.67694,1274.74,2.34939,0,9.26e-23,0,-1.16e-20,20.0439,-0.1509,20.0439,0,17.2558,-6.82e-12,0.37741,6067.98,648.596,0,1.5e-12,0,1.42e-17,54.0,-0.0339647,54.0,0,1.4416,1.14e-10,-0.306434,6588.45,-619.487,0,5.91e-09,0,-2.23e-08,48.5,0.0275706,48.5,0,-1.30323,999.0,2.0,1.0,3383.560047966088,2582.9390008110868,12.04436594565688
404.125,1.29775,0.00563456,1893.02,7.65058,0.000303522,-0.712942,-179.812,3215.29,0.000110044,-0.712803,0.0985551,-0.0954693,0.000303522,0.654806,-0.0115966,-0.00461603,11.5742,-0.00426275,1.2979,0.00611256,11.575,-179.812,0.872881,-0.0461857,0.0,0.661427,-0.927,0,7.0,0.275277,1.64902,0.000571819,1872.49,-6.67529,0,0.0,0,0.0,34.4494,-5.15e-05,34.4494,0,0.00342813,0.409923,1.69866,1274.83,2.39513,0,8.78e-23,0,-1.1e-20,20.071,-0.152887,20.071,0,17.4556,-4.5e-10,0.377407,6067.73,648.484,0,4.32e-12,0,4.17e-17,54.0,-0.033972,54.0,0,1.44159,-5.12e-10,-0.306436,6588.23,-619.606,0,6.34e-09,0,-2.23e-08,48.5,0.0275773,48.5,0,-1.30323,999.0,2.0,1.0,3383.6100479401252,2582.9890008073157,11.994388201838401
404.141,1.31792,-0.00968539,1892.97,7.65043,0.000100504,-0.714492,-179.813,3236.12,0.000161811,-0.714353,-0.373204,-0.0985392,0.000100504,-0.190124,-0.0137992,-0.00462755,11.6492,-0.00427349,1.31798,-0.00920193,11.65,-179.813,0.9192,-0.0468783,0.0,0.66801,-0.927,0,7.0,0.275277,1.64902,0.00042793,1872.66,-6.67459,0,0.0,0,0.0,34.558,-3.85e-05,34.558,0,0.00255537,0.406104,1.71991,1274.93,2.44067,0,8.309999999999999e-23,0,-1.04e-20,20.0976,-0.154826,20.0976,0,17.6509,-6.97e-10,0.377404,6067.48,648.374,0,6.46e-12,0,6.25e-17,54.0,-0.0339776,54.0,0,1.44158,-9.29e-10,-0.306437,6588.01,-619.722,0,6.27e-09,0,-2.23e-08,48.5,0.0275834,48.5,0,-1.30324,999.0,2.0,1.0,3383.66004791417,2583.0390008035542,11.944410646193528
404.157,1.23025,-0.0138544,1892.92,7.65028,-0.000122672,-0.716081,-179.814,3257.05,-0.000197586,-0.715941,1.30764,-0.0990877,-0.000122672,-1.05498,-0.0146876,-0.00464123,11.7245,-0.00421478,1.23033,-0.0134122,11.7254,-179.814,-0.222434,-0.0471503,0.0,0.66801,-0.927,0,7.0,0.275277,1.64901,0.000304085,1872.83,-6.67391,0,0.0,0,0.0,34.6616,-2.74e-05,34.6616,0,0.00181399,0.402536,1.73937,1275.01,2.48547,0,7.91e-23,0,-9.890000000000002e-21,20.1225,-0.156582,20.1225,0,17.8282,-1.79e-10,0.377402,6067.24,648.268,0,5.91e-12,0,5.71e-17,54.0,-0.0339769,54.0,0,1.44157,-5.31e-10,-0.306438,6587.8,-619.833,0,4.27e-09,0,-2.23e-08,48.5,0.0275866,48.5,0,-1.30325,999.0,2.0,1.0,3383.7100478882226,2583.089000799802,11.894433281094242
404.173,1.36413,-0.00741514,1892.87,7.65013,-0.000357846,-0.717681,-179.814,3278.18,0.000176033,-0.717541,-0.565693,-0.100381,-0.000357846,-0.564719,-0.015257,-0.00465571,11.8006,-0.00418505,1.3643,-0.00693136,11.8015,-179.814,-1.46008,-0.0477752,0.0,0.687756,-0.918,0,7.0,0.275277,1.649,0.000180239,1873.0,-6.67324,0,0.0,0,0.0,34.7651,-1.62e-05,34.7651,0,0.00107261,0.398967,1.75884,1275.1,2.53026,0,7.509999999999999e-23,0,-9.4e-21,20.1474,-0.158339,20.1474,0,18.0055,3.4e-10,0.377399,6067.0,648.162,0,5.35e-12,0,5.17e-17,54.0,-0.0339763,54.0,0,1.44156,-1.32e-10,-0.306439,6587.59,-619.945,0,2.26e-09,0,-2.24e-08,48.5,0.0275897,48.5,0,-1.30325,999.0,2.0,1.0,3383.7600478622826,2583.139000796058,11.844456108952325
404.189,1.29289,0.00266949,1892.81,7.64998,-0.000595877,-0.719287,-179.815,3299.44,-8.42e-05,-0.719146,0.590174,-0.100527,-0.000595877,0.450441,-0.0141353,-0.00467147,11.8771,-0.00416246,1.29301,0.00312259,11.878,-179.815,-0.641627,-0.0474562,0.0,0.671301,-0.909,0,7.0,0.275277,1.649,5.88e-05,1873.17,-6.67254,0,0.0,0,0.0,34.8715,-5.29e-06,34.8715,0,0.000349454,0.395332,1.77901,1275.19,2.57693,0,7.119999999999999e-23,0,-8.910000000000001e-21,20.1727,-0.160139,20.1727,0,18.1893,7.11e-10,0.377397,6066.75,648.054,0,4.01e-12,0,3.87e-17,54.0,-0.0339715,54.0,0,1.44155,2.39e-10,-0.306439,6587.38,-620.059,0,1.4e-09,0,-2.24e-08,48.5,0.0275877,48.5,0,-1.30325,999.0,2.0,1.0,3383.8200478362087,2583.19900079232,11.784482933094662
404.205,1.42705,-0.011133,1892.76,7.64982,-0.000816802,-0.720927,-179.816,3320.91,-7.15e-05,-0.720786,-1.48725,-0.105027,-0.000816802,-0.561626,-0.0138103,-0.00468448,11.9544,-0.00416949,1.42717,-0.0106353,11.9553,-179.816,0.113353,-0.0471263,0.0,0.671301,-0.9,0,7.0,0.275277,1.64899,-5.79e-05,1873.36,-6.67181,0,0.0,0,0.0,34.9836,5.21e-06,34.9836,0,-0.000337732,0.391564,1.80058,1275.28,2.62728,0,6.749999999999999e-23,0,-8.45e-21,20.199,-0.162025,20.199,0,18.3857,7.91e-10,0.377397,6066.5,647.939,0,1.09e-12,0,1.04e-17,54.0,-0.0339586,54.0,0,1.44155,5.57e-10,-0.306438,6587.16,-620.179,0,2.82e-09,0,-2.24e-08,48.5,0.0275753,48.5,0,-1.30324,999.0,2.0,1.0,3383.870047808602,2583.2490007883466,11.734506467355176
404.221,1.22269,0.0021649,1892.71,7.64967,-0.00101878,-0.722645,-179.817,3342.47,-2.74e-05,-0.722504,1.80778,-0.108833,-0.00101878,0.52122,-0.0115278,-0.00469765,12.032,-0.00415917,1.22271,0.00258762,12.0329,-179.817,-0.276733,-0.0471037,0.0,0.674592,-0.891,0,7.0,0.275277,1.64898,-0.000174659,1873.54,-6.67108,0,0.0,0,0.0,35.0957,1.57e-05,35.0957,0,-0.00102492,0.387795,1.82215,1275.38,2.67763,0,6.38e-23,0,-7.980000000000001e-21,20.2253,-0.163912,20.2253,0,18.582,8.71e-10,0.377398,6066.24,647.824,0,-1.82e-12,0,-1.78e-17,54.0,-0.0339457,54.0,0,1.44155,8.74e-10,-0.306436,6586.93,-620.299,0,4.24e-09,0,-2.24e-08,48.5,0.0275629,48.5,0,-1.30324,999.0,2.0,1.0,3383.920047782685,2583.29900078463,11.684529926740804
404.237,1.40297,-0.0070057,1892.65,7.64952,-0.00120209,-0.72442,-179.817,3364.27,0.000134702,-0.724278,-0.652927,-0.111953,-0.00120209,-0.356934,-0.0119223,-0.00471382,12.1105,-0.00415158,1.40313,-0.00652484,12.1114,-179.817,0.331452,-0.0463568,0.0,0.671301,-0.882,0,7.0,0.275277,1.64898,-0.000274506,1873.72,-6.67038,0,0.0,0,0.0,35.2019,2.47e-05,35.2019,0,-0.0016061,0.384288,1.8429,1275.47,2.72657,0,6.059999999999999e-23,0,-7.580000000000001e-21,20.2497,-0.165824,20.2497,0,18.7707,1.97e-10,0.377399,6065.99,647.715,0,-3.93e-12,0,-3.81e-17,54.0,-0.0339539,54.0,0,1.44156,4.15e-10,-0.306436,6586.72,-620.412,0,3.18e-09,0,-2.24e-08,48.5,0.0275711,48.5,0,-1.30324,999.0,2.0,1.0,3383.980047756634,2583.3590007809194,11.624557506864626
404.253,1.36309,0.00382627,1892.6,7.64936,-0.00138415,-0.726213,-179.818,3386.13,-5.22e-06,-0.726071,0.108839,-0.112406,-0.00138415,0.955562,-0.0101246,-0.0047316,12.1892,-0.00418753,1.36324,0.00429448,12.1901,-179.818,0.295989,-0.0467346,0.0,0.674592,-0.882,0,7.0,0.275277,1.64897,-0.000366757,1873.89,-6.66969,0,0.0,0,0.0,35.3055,3.3e-05,35.3055,0,-0.00213958,0.380899,1.86328,1275.55,2.77487,0,5.759999999999999e-23,0,-7.21e-21,20.2734,-0.167746,20.2734,0,18.956,-8.18e-10,0.377402,6065.75,647.609,0,-5.68e-12,0,-5.49e-17,54.0,-0.0339716,54.0,0,1.44157,-3.95e-10,-0.306438,6586.51,-620.523,0,1.01e-09,0,-2.24e-08,48.5,0.0275887,48.5,0,-1.30324,999.0,2.0,1.0,3384.030047729052,2583.409000776975,11.574581694799969
404.269,1.39056,-0.00213753,1892.55,7.64921,-0.00153354,-0.72804,-179.819,3408.18,0.000339918,-0.727898,-0.559817,-0.117103,-0.00153354,0.725579,-0.00895569,-0.00474525,12.2685,-0.00425008,1.39057,-0.00165564,12.2695,-179.819,0.576914,-0.0472664,0.0,0.677883,-0.882,0,7.0,0.275277,1.64897,-0.000459008,1874.06,-6.66901,0,0.0,0,0.0,35.4091,4.13e-05,35.4091,0,-0.00267306,0.377509,1.88366,1275.64,2.82317,0,5.47e-23,0,-6.840000000000001e-21,20.297,-0.169669,20.297,0,19.1413,-1.83e-09,0.377404,6065.51,647.503,0,-7.42e-12,0,-7.17e-17,54.0,-0.0339893,54.0,0,1.44158,-1.2e-09,-0.306439,6586.31,-620.634,0,-1.16e-09,0,-2.24e-08,48.5,0.0276062,48.5,0,-1.30325,999.0,2.0,1.0,3384.0800477031576,2583.4590007732854,11.524605812091778
